,history,ys
1224_2015-05-01_0_1,24,29.22184447627225
1224_2015-05-01_0_2,22,21.031891508432516
1224_2015-05-01_0_3,12,17.602613648407402
1224_2015-05-01_0_4,5,14.908005936777355
1224_2015-05-01_0_5,9,18.42922238498881
1224_2015-05-01_0_6,18,26.129539796094424
1224_2015-05-01_1_1,22,17.54283775941502
1224_2015-05-01_1_2,12,14.765656899285126
1224_2015-05-01_1_3,5,12.316622484160307
1224_2015-05-01_1_4,9,15.930490153627277
1224_2015-05-01_1_5,18,23.665933693801303
1224_2015-05-01_1_6,28,31.605766523725954
1224_2015-05-01_2_1,12,17.453411858552577
1224_2015-05-01_2_2,5,14.338594115845202
1224_2015-05-01_2_3,9,17.70182759004181
1224_2015-05-01_2_4,18,25.342803422554105
1224_2015-05-01_2_5,28,33.246913878988856
1224_2015-05-01_2_6,40,39.42668816178355
1224_2015-05-01_3_1,5,11.273610336060562
1224_2015-05-01_3_2,9,15.53549048350659
1224_2015-05-01_3_3,18,23.51470352929397
1224_2015-05-01_3_4,28,31.546242330643423
1224_2015-05-01_3_5,40,37.77414487675526
1224_2015-05-01_3_6,29,30.12599451097893
1224_2015-05-01_4_1,9,12.185787029126478
1224_2015-05-01_4_2,18,21.26508047225912
1224_2015-05-01_4_3,28,29.71063293559324
1224_2015-05-01_4_4,40,36.094471961066176
1224_2015-05-01_4_5,29,28.50517715499352
1224_2015-05-01_4_6,29,19.227830905275276
1224_2015-05-01_5_1,18,19.629081336833654
1224_2015-05-01_5_2,28,28.657707229649482
1224_2015-05-01_5_3,40,35.2609718394854
1224_2015-05-01_5_4,29,27.754309533255526
1224_2015-05-01_5_5,29,18.508138360338915
1224_2015-05-01_5_6,36,17.914183201381604
1224_2015-05-01_6_1,28,27.846295274825366
1224_2015-05-01_6_2,40,34.75718528444314
1224_2015-05-01_6_3,29,27.366285746622907
1224_2015-05-01_6_4,29,18.163704565506077
1224_2015-05-01_6_5,36,17.586190207662735
1224_2015-05-01_6_6,19,22.624480344982445
1224_2015-05-01_7_1,40,34.83188666671998
1224_2015-05-01_7_2,29,27.41126461981112
1224_2015-05-01_7_3,29,18.197498840251516
1224_2015-05-01_7_4,36,17.61577326946446
1224_2015-05-01_7_5,19,22.652475364214748
1224_2015-05-01_7_6,22,23.86140806540196
1224_2015-05-01_8_1,29,29.87302985858035
1224_2015-05-01_8_2,29,19.641093433300842
1224_2015-05-01_8_3,36,18.676236792816592
1224_2015-05-01_8_4,19,23.568689841917376
1224_2015-05-01_8_5,22,24.72323320361061
1224_2015-05-01_8_6,33,24.266484574970296
1224_2015-05-01_9_1,29,19.232129651434146
1224_2015-05-01_9_2,36,18.441861100649156
1224_2015-05-01_9_3,19,23.400009688666568
1224_2015-05-01_9_4,22,24.57928665907582
1224_2015-05-01_9_5,33,24.131863187359645
1224_2015-05-01_9_6,22,21.453283599493293
1224_2015-05-01_10_1,36,22.95354907689683
1224_2015-05-01_10_2,19,25.934255457545223
1224_2015-05-01_10_3,22,26.369449143313073
1224_2015-05-01_10_4,33,25.641891898755766
1224_2015-05-01_10_5,22,22.857697398344246
1224_2015-05-01_10_6,21,18.95412589125122
1224_2015-05-01_11_1,19,31.8884236647155
1224_2015-05-01_11_2,22,29.65541615161513
1224_2015-05-01_11_3,33,27.923856706663894
1224_2015-05-01_11_4,22,24.761674097055266
1224_2015-05-01_11_5,21,20.71558631672544
1224_2015-05-01_11_6,24,30.637389553287466
1224_2015-05-01_12_1,22,23.833731421379746
1224_2015-05-01_12_2,33,24.760761620196973
1224_2015-05-01_12_3,22,22.59896601066216
1224_2015-05-01_12_4,21,18.92951510773479
1224_2015-05-01_12_5,24,28.9933571103877
1224_2015-05-01_12_6,39,38.55625079645411
1224_2015-05-01_13_1,33,23.93983916003131
1224_2015-05-01_13_2,22,22.159074512375927
1224_2015-05-01_13_3,21,18.633001306578162
1224_2015-05-01_13_4,24,28.75082820238255
1224_2015-05-01_13_5,39,38.33409313329877
1224_2015-05-01_13_6,49,39.181164846694344
1224_2015-05-01_14_1,22,26.183594300883104
1224_2015-05-01_14_2,21,20.76304419453152
1224_2015-05-01_14_3,24,30.167979092350254
1224_2015-05-01_14_4,39,39.48276680515087
1224_2015-05-01_14_5,49,40.228375190712775
1224_2015-05-01_14_6,36,35.82566066933224
1224_2015-05-01_15_1,21,18.91738182749287
1224_2015-05-01_15_2,24,29.20188829631492
1224_2015-05-01_15_3,39,38.84768421554501
1224_2015-05-01_15_4,49,39.718017987337305
1224_2015-05-01_15_5,36,35.36261671135633
1224_2015-05-01_15_6,42,35.47896697052408
1224_2015-05-01_16_1,24,30.115125784163993
1224_2015-05-01_16_2,39,39.32096791233663
1224_2015-05-01_16_3,49,40.02570296697634
1224_2015-05-01_16_4,36,35.607820386375835
1224_2015-05-01_16_5,42,35.70024920191404
1224_2015-05-01_16_6,38,40.099605317693786
1224_2015-05-01_17_1,39,36.65385268954017
1224_2015-05-01_17_2,49,38.65591326005972
1224_2015-05-01_17_3,36,34.726574424126106
1224_2015-05-01_17_4,42,35.00394295180183
1224_2015-05-01_17_5,38,39.47571895132911
1224_2015-05-01_17_6,64,51.09907253584461
1224_2015-05-01_18_1,49,39.67425212776334
1224_2015-05-01_18_2,36,35.24523726352225
1224_2015-05-01_18_3,42,35.33421756436761
1224_2015-05-01_18_4,38,39.7340914604073
1224_2015-05-01_18_5,64,51.32773810211635
1224_2015-05-01_18_6,79,54.15053419802928
1224_2015-05-01_19_1,36,39.275177722654
1224_2015-05-01_19_2,42,37.37042093778591
1224_2015-05-01_19_3,38,41.01639150478289
1224_2015-05-01_19_4,64,52.316402585363974
1224_2015-05-01_19_5,79,55.002434914338956
1224_2015-05-01_19_6,52,42.518191752585906
1224_2015-05-01_20_1,42,35.96110714318727
1224_2015-05-01_20_2,38,40.310281261375934
1224_2015-05-01_20_3,64,51.87819768670411
1224_2015-05-01_20_4,79,54.67386136155274
1224_2015-05-01_20_5,52,42.22686953341113
1224_2015-05-01_20_6,30,31.32872833772853
1224_2015-05-01_21_1,38,42.89704870243128
1224_2015-05-01_21_2,64,53.16026097611858
1224_2015-05-01_21_3,79,55.44911722948857
1224_2015-05-01_21_4,52,42.8193862827159
1224_2015-05-01_21_5,30,31.852354008833114
1224_2015-05-01_21_6,29,22.565385970200786
1224_2015-05-01_22_1,64,51.075557197346946
1224_2015-05-01_22_2,79,54.43584131961727
1224_2015-05-01_22_3,52,42.20102051206945
1224_2015-05-01_22_4,30,31.382665219590617
1224_2015-05-01_22_5,29,22.151748874027078
1224_2015-05-01_22_6,13,15.583415306195972
1224_2015-05-01_23_1,79,59.86809147420453
1224_2015-05-01_23_2,52,44.84979264095884
1224_2015-05-01_23_3,30,32.98404393654985
1224_2015-05-01_23_4,29,23.35879502364268
1224_2015-05-01_23_5,13,16.641790143851075
1224_2015-05-01_23_6,16,15.66960174282547
1224_2015-05-02_0_1,52,52.90032204380911
1224_2015-05-02_0_2,30,36.86558345225015
1224_2015-05-02_0_3,29,25.671569115912263
1224_2015-05-02_0_4,13,18.363922075795998
1224_2015-05-02_0_5,16,17.16903115849607
1224_2015-05-02_0_6,20,20.267465483853023
1224_2015-05-02_1_1,30,36.4866235971121
1224_2015-05-02_1_2,29,25.4887538949829
1224_2015-05-02_1_3,13,18.254914824771284
1224_2015-05-02_1_4,16,17.08781264362008
1224_2015-05-02_1_5,20,20.196724696201287
1224_2015-05-02_1_6,23,23.977235986634156
1224_2015-05-02_2_1,29,22.762073397240286
1224_2015-05-02_2_2,13,16.942785963809285
1224_2015-05-02_2_3,16,16.307972566253735
1224_2015-05-02_2_4,20,19.61729366297196
1224_2015-05-02_2_5,23,23.47337113116032
1224_2015-05-02_2_6,23,26.88134708808763
1224_2015-05-02_3_1,13,19.56171986430413
1224_2015-05-02_3_2,16,17.56538066411336
1224_2015-05-02_3_3,20,20.362364341559847
1224_2015-05-02_3_4,23,24.025542545483106
1224_2015-05-02_3_5,23,27.36078196440875
1224_2015-05-02_3_6,29,31.32849837315788
1224_2015-05-02_4_1,16,14.813594939595177
1224_2015-05-02_4_2,20,19.0439418977603
1224_2015-05-02_4_3,23,23.24649181924822
1224_2015-05-02_4_4,23,26.784811245229992
1224_2015-05-02_4_5,29,30.829105152558945
1224_2015-05-02_4_6,31,33.78142880730566
1224_2015-05-02_5_1,20,19.540971702657025
1224_2015-05-02_5_2,23,23.484166319895095
1224_2015-05-02_5_3,23,26.924890486030144
1224_2015-05-02_5_4,29,30.93243821069218
1224_2015-05-02_5_5,31,33.87090521701549
1224_2015-05-02_5_6,40,34.49949191175759
1224_2015-05-02_6_1,23,23.676288561659888
1224_2015-05-02_6_2,23,27.016597747697208
1224_2015-05-02_6_3,29,30.98635922289093
1224_2015-05-02_6_4,31,33.91059895210364
1224_2015-05-02_6_5,40,34.53382052325101
1224_2015-05-02_6_6,42,35.672193795557554
1224_2015-05-02_7_1,23,26.73378957870376
1224_2015-05-02_7_2,29,30.85158584940259
1224_2015-05-02_7_3,31,33.83153142451239
1224_2015-05-02_7_4,40,34.47572757541003
1224_2015-05-02_7_5,42,35.62201060646751
1224_2015-05-02_7_6,47,33.48464226927446
1224_2015-05-02_8_1,29,29.29145320590194
1224_2015-05-02_8_2,31,33.08917097994221
1224_2015-05-02_8_3,40,34.04109794502425
1224_2015-05-02_8_4,42,35.30325016937226
1224_2015-05-02_8_5,47,33.20957868941515
1224_2015-05-02_8_6,51,30.467368878027138
1224_2015-05-02_9_1,31,32.96747962550531
1224_2015-05-02_9_2,40,33.98327440722093
1224_2015-05-02_9_3,42,35.26946042879706
1224_2015-05-02_9_4,47,33.18483843592147
1224_2015-05-02_9_5,51,30.446041489546793
1224_2015-05-02_9_6,35,28.16005459964277
1224_2015-05-02_10_1,40,33.16234579838358
1224_2015-05-02_10_2,42,34.8798879510031
1224_2015-05-02_10_3,47,32.95758818806764
1224_2015-05-02_10_4,51,30.279911387798872
1224_2015-05-02_10_5,35,28.01697574015036
1224_2015-05-02_10_6,34,25.92961034318761
1224_2015-05-02_11_1,42,37.73109956715349
1224_2015-05-02_11_2,47,34.30901573196602
1224_2015-05-02_11_3,51,31.06695772031966
1224_2015-05-02_11_4,35,28.591509604488643
1224_2015-05-02_11_5,34,26.42399224898679
1224_2015-05-02_11_6,53,32.579366713993494
1224_2015-05-02_12_1,47,36.08805887727898
1224_2015-05-02_12_2,51,31.909262431102363
1224_2015-05-02_12_3,35,29.081310212434257
1224_2015-05-02_12_4,34,26.78105850843365
1224_2015-05-02_12_5,53,32.8863666493787
1224_2015-05-02_12_6,45,38.20303286376942
1224_2015-05-02_13_1,51,36.45432423599517
1224_2015-05-02_13_2,35,31.231009496524322
1224_2015-05-02_13_3,34,28.029353214525226
1224_2015-05-02_13_4,53,33.79523086580383
1224_2015-05-02_13_5,45,38.98384724218562
1224_2015-05-02_13_6,62,40.996170343079584
1224_2015-05-02_14_1,35,37.28660053687716
1224_2015-05-02_14_2,34,30.890777120362674
1224_2015-05-02_14_3,53,35.454638057573604
1224_2015-05-02_14_4,45,40.19060127136427
1224_2015-05-02_14_5,62,42.032102122751965
1224_2015-05-02_14_6,49,36.86006275290545
1224_2015-05-02_15_1,34,29.939266331644873
1224_2015-05-02_15_2,53,35.005420892034735
1224_2015-05-02_15_3,45,39.93040910573675
1224_2015-05-02_15_4,62,41.84310161078977
1224_2015-05-02_15_5,49,36.69795131024224
1224_2015-05-02_15_6,66,36.73464561885218
1224_2015-05-02_16_1,53,36.69447242540657
1224_2015-05-02_16_2,45,40.7271689382561
1224_2015-05-02_16_3,62,42.30405553948601
1224_2015-05-02_16_4,49,37.03239317971635
1224_2015-05-02_16_5,66,37.021202316269864
1224_2015-05-02_16_6,72,42.938119263166726
1224_2015-05-02_17_1,45,47.5067080597894
1224_2015-05-02_17_2,62,45.499597525205836
1224_2015-05-02_17_3,49,38.87897924628933
1224_2015-05-02_17_4,66,38.35918669072171
1224_2015-05-02_17_5,72,44.082557843158185
1224_2015-05-02_17_6,60,56.968487631614266
1224_2015-05-02_18_1,62,44.45775011250367
1224_2015-05-02_18_2,49,38.38828419271085
1224_2015-05-02_18_3,66,38.07599480628341
1224_2015-05-02_18_4,72,43.8777565784811
1224_2015-05-02_18_5,60,56.79392765983665
1224_2015-05-02_18_6,54,61.93589898937141
1224_2015-05-02_19_1,49,45.676489896904
1224_2015-05-02_19_2,66,41.50572242285595
1224_2015-05-02_19_3,72,45.853740810037706
1224_2015-05-02_19_4,60,58.217891418818
1224_2015-05-02_19_5,54,63.1394310482773
1224_2015-05-02_19_6,144,53.001941883540255
1224_2015-05-02_20_1,66,42.885936190263024
1224_2015-05-02_20_2,72,46.50250899619502
1224_2015-05-02_20_3,60,58.590530722105356
1224_2015-05-02_20_4,54,63.40577225081579
1224_2015-05-02_20_5,144,53.229392377056016
1224_2015-05-02_20_6,71,36.39303338641027
1224_2015-05-02_21_1,72,56.09554387091126
1224_2015-05-02_21_2,60,63.09013010565219
1224_2015-05-02_21_3,54,65.97140126649224
1224_2015-05-02_21_4,144,55.07771367258975
1224_2015-05-02_21_5,71,37.97078777383875
1224_2015-05-02_21_6,27,31.104413115029242
1224_2015-05-02_22_1,60,69.68201591525444
1224_2015-05-02_22_2,54,69.04515326842537
1224_2015-05-02_22_3,144,56.840072513111345
1224_2015-05-02_22_4,71,39.2393269183692
1224_2015-05-02_22_5,27,32.18667830985156
1224_2015-05-02_22_6,14,25.750815094843656
1224_2015-05-02_23_1,54,65.05120822682875
1224_2015-05-02_23_2,144,54.9701965791952
1224_2015-05-02_23_3,71,38.16877955747037
1224_2015-05-02_23_4,27,31.417133518345235
1224_2015-05-02_23_5,14,25.094818107616003
1224_2015-05-02_23_6,11,18.94767259460931
1224_2015-05-03_0_1,144,50.39587623409374
1224_2015-05-03_0_2,71,36.03124519577953
1224_2015-05-03_0_3,27,30.19662529874078
1224_2015-05-03_0_4,14,24.2196498577344
1224_2015-05-03_0_5,11,18.20279373435286
1224_2015-05-03_0_6,9,20.846504405611228
1224_2015-05-03_1_1,71,74.78530169378578
1224_2015-05-03_1_2,27,48.3146061184785
1224_2015-05-03_1_3,14,34.57178742269102
1224_2015-05-03_1_4,11,25.630467398116494
1224_2015-05-03_1_5,9,27.17089070104383
1224_2015-05-03_1_6,19,27.862883129742883
1224_2015-05-03_2_1,27,46.747488418088395
1224_2015-05-03_2_2,14,33.83921083254242
1224_2015-05-03_2_3,11,25.211948786346532
1224_2015-05-03_2_4,9,26.87064057410918
1224_2015-05-03_2_5,19,27.60725156171818
1224_2015-05-03_2_6,20,31.93959707192005
1224_2015-05-03_3_1,14,25.664107451737333
1224_2015-05-03_3_2,11,21.39069335911254
1224_2015-05-03_3_3,9,24.687845456515852
1224_2015-05-03_3_4,19,26.04147275510681
1224_2015-05-03_3_5,20,30.606599072161433
1224_2015-05-03_3_6,22,36.16774590131177
1224_2015-05-03_4_1,11,16.562169186820825
1224_2015-05-03_4_2,9,22.43105602447877
1224_2015-05-03_4_3,19,24.752491740913115
1224_2015-05-03_4_4,20,29.682079502745122
1224_2015-05-03_4_5,22,35.38072738710519
1224_2015-05-03_4_6,40,43.95006969255733
1224_2015-05-03_5_1,9,20.128608387255035
1224_2015-05-03_5_2,19,23.676441727464862
1224_2015-05-03_5_3,20,29.06755431419784
1224_2015-05-03_5_4,22,34.94000577269413
1224_2015-05-03_5_5,40,43.5749198557345
1224_2015-05-03_5_6,40,46.40186282442842
1224_2015-05-03_6_1,19,19.06995130516998
1224_2015-05-03_6_2,20,26.91486662103657
1224_2015-05-03_6_3,22,33.710747993627756
1224_2015-05-03_6_4,40,42.693413550721424
1224_2015-05-03_6_5,40,45.651555650268534
1224_2015-05-03_6_6,45,44.495192138369944
1224_2015-05-03_7_1,20,26.88591253362969
1224_2015-05-03_7_2,22,33.697218210140214
1224_2015-05-03_7_3,40,42.68568834164515
1224_2015-05-03_7_4,40,45.64601637392492
1224_2015-05-03_7_5,45,44.49047757423017
1224_2015-05-03_7_6,41,42.640492930227786
1224_2015-05-03_8_1,22,30.8471107209913
1224_2015-05-03_8_2,40,41.35396463612101
1224_2015-05-03_8_3,40,44.88570139489258
1224_2015-05-03_8_4,45,43.945348896822495
1224_2015-05-03_8_5,41,42.17655076047351
1224_2015-05-03_8_6,46,39.7993352085485
1224_2015-05-03_9_1,40,37.69222259862296
1224_2015-05-03_9_2,40,43.17484226081274
1224_2015-05-03_9_3,45,42.96866039336882
1224_2015-05-03_9_4,41,41.47634376428551
1224_2015-05-03_9_5,46,39.20344134519422
1224_2015-05-03_9_6,34,37.204221498715306
1224_2015-05-03_10_1,40,44.12998340483445
1224_2015-05-03_10_2,45,43.41490116641958
1224_2015-05-03_10_3,41,41.73107118458734
1224_2015-05-03_10_4,46,39.38604647887571
1224_2015-05-03_10_5,34,37.35961551805738
1224_2015-05-03_10_6,39,36.38257948030931
1224_2015-05-03_11_1,45,41.705633611449926
1224_2015-05-03_11_2,41,40.93254640644433
1224_2015-05-03_11_3,46,38.93025990872841
1224_2015-05-03_11_4,34,37.03290164893347
1224_2015-05-03_11_5,39,36.10456416173473
1224_2015-05-03_11_6,33,37.49275305479853
1224_2015-05-03_12_1,41,42.29594375405666
1224_2015-05-03_12_2,46,39.567170981481475
1224_2015-05-03_12_3,34,37.39641510052707
1224_2015-05-03_12_4,39,36.365117652000585
1224_2015-05-03_12_5,33,37.71445957467392
1224_2015-05-03_12_6,26,40.44338972252861
1224_2015-05-03_13_1,46,39.03084831758897
1224_2015-05-03_13_2,34,37.145883939240115
1224_2015-05-03_13_3,39,36.22213818983025
1224_2015-05-03_13_4,33,37.6119837044272
1224_2015-05-03_13_5,26,40.35619639669578
1224_2015-05-03_13_6,28,38.38557644637215
1224_2015-05-03_14_1,34,40.02998154664378
1224_2015-05-03_14_2,39,37.56931904446747
1224_2015-05-03_14_3,33,38.380776564204645
1224_2015-05-03_14_4,26,40.90716791452091
1224_2015-05-03_14_5,28,38.85435549408626
1224_2015-05-03_14_6,28,35.288561437384445
1224_2015-05-03_15_1,39,35.07393968508436
1224_2015-05-03_15_2,33,37.21521894663815
1224_2015-05-03_15_3,26,40.242064279313276
1224_2015-05-03_15_4,28,38.377727891138875
1224_2015-05-03_15_5,28,34.883064857034114
