,history,ys
1235_2015-05-01_0_1,49,25.497869171694234
1235_2015-05-01_0_2,26,8.593504790719848
1235_2015-05-01_0_3,25,0.6621754286321959
1235_2015-05-01_0_4,20,0.31061969272016654
1235_2015-05-01_0_5,28,17.56688877435991
1235_2015-05-01_0_6,102,75.1063708030299
1235_2015-05-01_1_1,26,25.566532868111594
1235_2015-05-01_1_2,25,16.058846285855395
1235_2015-05-01_1_3,20,14.606568745844413
1235_2015-05-01_1_4,28,31.094084622908696
1235_2015-05-01_1_5,102,88.09646669312303
1235_2015-05-01_1_6,246,171.29270558436852
1235_2015-05-01_2_1,25,16.35360421731889
1235_2015-05-01_2_2,20,14.863980234667594
1235_2015-05-01_2_3,28,31.32541864015772
1235_2015-05-01_2_4,102,88.30958813358734
1235_2015-05-01_2_5,246,171.49310233658926
1235_2015-05-01_2_6,263,207.13536673363336
1235_2015-05-01_3_1,20,20.582413825218566
1235_2015-05-01_3_2,28,36.21503922263432
1235_2015-05-01_3_3,102,92.6204747618732
1235_2015-05-01_3_4,246,175.39978506228894
1235_2015-05-01_3_5,263,210.75961834642936
1235_2015-05-01_3_6,236,195.7310825762628
1235_2015-05-01_4_1,28,35.837335835643074
1235_2015-05-01_4_2,102,92.30260169489941
1235_2015-05-01_4_3,246,175.12369083029245
1235_2015-05-01_4_4,263,210.5127054403469
1235_2015-05-01_4_5,236,195.50456236404094
1235_2015-05-01_4_6,244,206.94388757167923
1235_2015-05-01_5_1,102,87.2986963654846
1235_2015-05-01_5_2,246,170.9672033085534
1235_2015-05-01_5_3,263,206.94798644769702
1235_2015-05-01_5_4,236,192.35321498500554
1235_2015-05-01_5_5,244,204.0814705357261
1235_2015-05-01_5_6,227,204.48837861071343
1235_2015-05-01_6_1,246,180.23351307121496
1235_2015-05-01_6_2,263,214.56011517305137
1235_2015-05-01_6_3,236,198.81012420276198
1235_2015-05-01_6_4,244,209.73131356998505
1235_2015-05-01_6_5,227,209.57396566329652
1235_2015-05-01_6_6,274,219.9796570752041
1235_2015-05-01_7_1,263,255.56759516378884
1235_2015-05-01_7_2,236,232.17768751332073
