,history,ys
1230_2015-05-01_0_1,600,626.9890966874339
1230_2015-05-01_0_2,357,379.0293943293713
1230_2015-05-01_0_3,218,214.33236669740205
1230_2015-05-01_0_4,161,139.89529164830435
1230_2015-05-01_0_5,177,142.00669049273483
1230_2015-05-01_0_6,448,353.2754559641372
1230_2015-05-01_1_1,357,356.36979326971124
1230_2015-05-01_1_2,218,194.8012669154627
1230_2015-05-01_1_3,161,122.62696904235656
1230_2015-05-01_1_4,177,126.3771522299478
1230_2015-05-01_1_5,448,338.83503452989464
1230_2015-05-01_1_6,834,674.3031218540946
1230_2015-05-01_2_1,218,195.32329662463275
1230_2015-05-01_2_2,161,123.07084447563932
1230_2015-05-01_2_3,177,126.76451390325383
1230_2015-05-01_2_4,448,339.1814791286514
1230_2015-05-01_2_5,834,674.6198872467594
1230_2015-05-01_2_6,1081,882.9784116642306
1230_2015-05-01_3_1,161,141.65021531111256
1230_2015-05-01_3_2,177,142.3840036050991
1230_2015-05-01_3_3,448,352.660924746917
1230_2015-05-01_3_4,834,686.5501057133542
1230_2015-05-01_3_5,1081,893.7850351590823
1230_2015-05-01_3_6,916,784.9504337415304
1230_2015-05-01_4_1,177,158.09440694294221
1230_2015-05-01_4_2,448,365.742388241094
1230_2015-05-01_4_3,834,697.730878861386
1230_2015-05-01_4_4,1081,903.5898760856974
1230_2015-05-01_4_5,916,793.7573108178099
1230_2015-05-01_4_6,818,657.5678503415969
1230_2015-05-01_5_1,448,380.9756888548826
1230_2015-05-01_5_2,834,710.3114746158788
1230_2015-05-01_5_3,1081,914.2525562664594
1230_2015-05-01_5_4,916,803.0314766346686
1230_2015-05-01_5_5,818,665.8347210826232
1230_2015-05-01_5_6,769,657.6328195821307
1230_2015-05-01_6_1,834,763.9682336518857
1230_2015-05-01_6_2,1081,958.2528601696606
1230_2015-05-01_6_3,916,840.0495791423016
1230_2015-05-01_6_4,818,697.7970531278856
1230_2015-05-01_6_5,769,685.9261641894152
1230_2015-05-01_6_6,817,714.1435274256421
1230_2015-05-01_7_1,1081,1014.0060721213142
1230_2015-05-01_7_2,916,885.4875634520998
1230_2015-05-01_7_3,818,735.7755081330969
1230_2015-05-01_7_4,769,718.5017970155629
1230_2015-05-01_7_5,817,742.7963139421129
1230_2015-05-01_7_6,766,725.2654915354282
1230_2015-05-01_8_1,916,938.5649975240027
1230_2015-05-01_8_2,818,778.7982636525867
1230_2015-05-01_8_3,769,754.252038335796
1230_2015-05-01_8_4,817,773.2772500630472
1230_2015-05-01_8_5,766,751.9178604363267
1230_2015-05-01_8_6,855,786.1015508315629
1230_2015-05-01_9_1,818,760.9963886200487
1230_2015-05-01_9_2,769,739.8920040731697
1230_2015-05-01_9_3,817,761.4073397090431
1230_2015-05-01_9_4,766,741.8530590553261
1230_2015-05-01_9_5,855,777.3495150594606
1230_2015-05-01_9_6,665,684.9782949450516
1230_2015-05-01_10_1,769,784.6938917004114
1230_2015-05-01_10_2,817,797.3905991014574
1230_2015-05-01_10_3,766,771.4539514555396
1230_2015-05-01_10_4,855,802.3207856417132
1230_2015-05-01_10_5,665,706.5785975498266
1230_2015-05-01_10_6,547,590.4979649621273
1230_2015-05-01_11_1,817,785.0976818710396
1230_2015-05-01_11_2,766,761.6196418577265
1230_2015-05-01_11_3,855,794.2666694829711
1230_2015-05-01_11_4,665,699.8168874456828
1230_2015-05-01_11_5,547,584.6787827613923
1230_2015-05-01_11_6,682,763.5299188662881
1230_2015-05-01_12_1,766,786.5316389074973
1230_2015-05-01_12_2,855,814.1236624714277
1230_2015-05-01_12_3,665,716.011549656573
1230_2015-05-01_12_4,547,598.211671202368
1230_2015-05-01_12_5,682,775.1176108723521
1230_2015-05-01_12_6,924,1026.2050410149136
1230_2015-05-01_13_1,855,798.1365042651335
1230_2015-05-01_13_2,665,703.3120769965208
1230_2015-05-01_13_3,547,587.8959745815991
1230_2015-05-01_13_4,682,766.5369662681097
1230_2015-05-01_13_5,924,1018.8957972817868
1230_2015-05-01_13_6,1209,1146.2721537968398
1230_2015-05-01_14_1,665,747.4701655293209
1230_2015-05-01_14_2,547,622.8573079850516
1230_2015-05-01_14_3,682,794.8231819110139
1230_2015-05-01_14_4,924,1042.3140742297808
1230_2015-05-01_14_5,1209,1166.1105306590498
1230_2015-05-01_14_6,1324,1153.2420502107386
1230_2015-05-01_15_1,547,558.9814720485306
1230_2015-05-01_15_2,682,744.4167236247847
1230_2015-05-01_15_3,924,1001.6974054186746
1230_2015-05-01_15_4,1209,1132.6517082010962
1230_2015-05-01_15_5,1324,1125.0723159737615
1230_2015-05-01_15_6,1323,1121.4522245979272
1230_2015-05-01_16_1,682,735.1610632716636
1230_2015-05-01_16_2,924,994.4182539879823
1230_2015-05-01_16_3,1209,1126.8118257655558
1230_2015-05-01_16_4,1324,1120.288455982108
1230_2015-05-01_16_5,1323,1117.4537122962602
1230_2015-05-01_16_6,1441,1187.7309589298725
1230_2015-05-01_17_1,924,953.4646586787114
1230_2015-05-01_17_2,1209,1094.7222806500895
1230_2015-05-01_17_3,1324,1094.670431741338
1230_2015-05-01_17_4,1323,1096.6069615985173
1230_2015-05-01_17_5,1441,1170.4637510726097
1230_2015-05-01_17_6,1589,1237.7575941660039
1230_2015-05-01_18_1,1209,1072.0928841353477
1230_2015-05-01_18_2,1324,1077.0140273227528
1230_2015-05-01_18_3,1323,1082.5946652468022
1230_2015-05-01_18_4,1441,1159.156426082818
1230_2015-05-01_18_5,1589,1228.5043471777676
1230_2015-05-01_18_6,1442,1195.6989825791068
1230_2015-05-01_19_1,1324,1181.783208225565
1230_2015-05-01_19_2,1323,1163.9146432968823
1230_2015-05-01_19_3,1441,1223.2013107082948
1230_2015-05-01_19_4,1589,1279.600986216868
1230_2015-05-01_19_5,1442,1236.7946199592575
1230_2015-05-01_19_6,1102,949.967610009418
1230_2015-05-01_20_1,1323,1272.252084498749
1230_2015-05-01_20_2,1441,1306.7120504560326
1230_2015-05-01_20_3,1589,1344.6758539335838
1230_2015-05-01_20_4,1442,1287.8534148350363
1230_2015-05-01_20_5,1102,992.418789487082
1230_2015-05-01_20_6,895,768.8028169753345
1230_2015-05-01_21_1,1441,1345.1305215811622
1230_2015-05-01_21_2,1589,1373.9987788251487
1230_2015-05-01_21_3,1442,1310.3397064216583
1230_2015-05-01_21_4,1102,1010.6135377770731
1230_2015-05-01_21_5,895,783.8869272725157
1230_2015-05-01_21_6,630,560.9215686065421
1230_2015-05-01_22_1,1589,1445.9105545693692
1230_2015-05-01_22_2,1442,1364.3889092868808
1230_2015-05-01_22_3,1102,1053.2773026896266
1230_2015-05-01_22_4,895,818.3091763298042
1230_2015-05-01_22_5,630,589.3686097478809
1230_2015-05-01_22_6,371,375.6809077358697
1230_2015-05-01_23_1,1442,1470.1471185232747
1230_2015-05-01_23_2,1102,1134.9883998701903
1230_2015-05-01_23_3,895,882.630467272835
1230_2015-05-01_23_4,630,641.0989821838572
1230_2015-05-01_23_5,371,418.2795392082211
1230_2015-05-01_23_6,219,276.56303837179706
1230_2015-05-02_0_1,1102,1113.6211285714433
1230_2015-05-02_0_2,895,866.1625780189572
1230_2015-05-02_0_3,630,628.1749618557013
1230_2015-05-02_0_4,371,407.9223026124414
1230_2015-05-02_0_5,219,268.068315099515
1230_2015-05-02_0_6,207,252.60633429790227
1230_2015-05-02_1_1,895,857.3205371601475
1230_2015-05-02_1_2,630,621.3406306798937
1230_2015-05-02_1_3,371,402.5396235606223
1230_2015-05-02_1_4,219,263.73644442696906
1230_2015-05-02_1_5,207,249.03631524353358
1230_2015-05-02_1_6,280,317.7927997050976
1230_2015-05-02_2_1,630,650.0054610013282
1230_2015-05-02_2_2,371,424.69185167907176
1230_2015-05-02_2_3,219,281.179685495485
1230_2015-05-02_2_4,207,263.0707298532896
1230_2015-05-02_2_5,280,329.3556271172101
1230_2015-05-02_2_6,461,452.22141762530566
1230_2015-05-02_3_1,371,409.47465118285515
1230_2015-05-02_3_2,219,269.4218190330875
1230_2015-05-02_3_3,207,253.81423017108517
1230_2015-05-02_3_4,280,321.9099352986056
1230_2015-05-02_3_5,461,446.0887411381092
1230_2015-05-02_3_6,659,575.3721869191332
1230_2015-05-02_4_1,219,240.1598700305637
1230_2015-05-02_4_2,207,231.20823700155466
1230_2015-05-02_4_3,280,304.1168561961003
1230_2015-05-02_4_4,461,431.78001638349383
1230_2015-05-02_4_5,659,563.590135827872
1230_2015-05-02_4_6,844,699.3119213228499
1230_2015-05-02_5_1,207,215.11718348366838
1230_2015-05-02_5_2,280,291.6879792337506
1230_2015-05-02_5_3,461,421.9993403938349
1230_2015-05-02_5_4,659,555.7267444603608
1230_2015-05-02_5_5,844,692.8389532271702
1230_2015-05-02_5_6,1020,758.2048855823765
1230_2015-05-02_6_1,280,285.5160629942707
1230_2015-05-02_6_2,461,417.23289606102276
1230_2015-05-02_6_3,659,551.9766645652146
1230_2015-05-02_6_4,844,689.8247577937796
1230_2015-05-02_6_5,1020,755.7244052310369
1230_2015-05-02_6_6,1016,810.7711623880404
1230_2015-05-02_7_1,461,413.03929690052667
1230_2015-05-02_7_2,659,548.7385817167726
1230_2015-05-02_7_3,844,687.277683314258
1230_2015-05-02_7_4,1020,753.6776788938553
1230_2015-05-02_7_5,1016,809.0873633345292
1230_2015-05-02_7_6,1040,809.8350440020561
1230_2015-05-02_8_1,659,585.1959773758193
1230_2015-05-02_8_2,844,715.4233736955621
1230_2015-05-02_8_3,1020,775.8122349115903
1230_2015-05-02_8_4,1016,826.8690038694743
1230_2015-05-02_8_5,1040,824.4588718607054
1230_2015-05-02_8_6,970,789.6089278741199
1230_2015-05-02_9_1,844,771.5179967118852
1230_2015-05-02_9_2,1020,819.1104892265917
1230_2015-05-02_9_3,1016,860.9122110168196
1230_2015-05-02_9_4,1040,851.7994417407017
1230_2015-05-02_9_5,970,812.0862474499382
1230_2015-05-02_9_6,1097,768.9618076390499
1230_2015-05-02_10_1,1020,874.1925630081006
1230_2015-05-02_10_2,1016,903.4209843354175
1230_2015-05-02_10_3,1040,885.213833529298
1230_2015-05-02_10_4,970,838.9135190077709
1230_2015-05-02_10_5,1097,791.0085713608789
1230_2015-05-02_10_6,940,710.8193339237442
1230_2015-05-02_11_1,1016,1014.2096137098556
1230_2015-05-02_11_2,1040,970.6962621743776
1230_2015-05-02_11_3,970,906.0900083014343
1230_2015-05-02_11_4,1097,844.9237281251203
1230_2015-05-02_11_5,940,755.1073799176448
1230_2015-05-02_11_6,982,814.7527909814224
1230_2015-05-02_12_1,1040,972.0564296126331
1230_2015-05-02_12_2,970,907.1392576681012
1230_2015-05-02_12_3,1097,845.7480380040513
1230_2015-05-02_12_4,940,755.7687005260701
1230_2015-05-02_12_5,982,815.2957403466403
1230_2015-05-02_12_6,1331,937.7438358237298
1230_2015-05-02_13_1,970,958.7471485679426
1230_2015-05-02_13_2,1097,885.5490448663636
1230_2015-05-02_13_3,940,787.0263265861732
1230_2015-05-02_13_4,982,840.3609641683386
1230_2015-05-02_13_5,1331,958.3092278390311
1230_2015-05-02_13_6,1572,1111.4788308454617
1230_2015-05-02_14_1,1097,894.0946013512856
1230_2015-05-02_14_2,940,793.6148805187589
1230_2015-05-02_14_3,982,845.5331011430318
1230_2015-05-02_14_4,1331,962.4542611306026
1230_2015-05-02_14_5,1572,1114.8768821778842
1230_2015-05-02_14_6,1512,1089.007542748733
1230_2015-05-02_15_1,940,947.6653029521378
1230_2015-05-02_15_2,982,964.2613424034328
1230_2015-05-02_15_3,1331,1055.6084192251942
1230_2015-05-02_15_4,1572,1189.4740769505606
1230_2015-05-02_15_5,1512,1150.0923948305956
1230_2015-05-02_15_6,1499,1140.2062378216883
1230_2015-05-02_16_1,982,958.4435077297935
1230_2015-05-02_16_2,1331,1051.12668404552
1230_2015-05-02_16_3,1572,1185.9602189744032
1230_2015-05-02_16_4,1512,1147.2815353262822
1230_2015-05-02_16_5,1499,1137.9082109207068
1230_2015-05-02_16_6,1581,1276.9645919376958
1230_2015-05-02_17_1,1331,1068.9981289004145
1230_2015-05-02_17_2,1572,1199.7184148146864
1230_2015-05-02_17_3,1512,1158.0576448968736
1230_2015-05-02_17_4,1499,1146.5150342279558
1230_2015-05-02_17_5,1581,1283.9844216889383
1230_2015-05-02_17_6,1388,1455.5237480276046
1230_2015-05-02_18_1,1572,1398.3716866594718
1230_2015-05-02_18_2,1512,1310.8452012781572
1230_2015-05-02_18_3,1499,1266.0069698632822
1230_2015-05-02_18_4,1581,1379.1968057446072
1230_2015-05-02_18_5,1388,1532.8931699783677
1230_2015-05-02_18_6,1368,1434.1768567529148
1230_2015-05-02_19_1,1512,1442.3764256165427
1230_2015-05-02_19_2,1499,1367.0244831688638
1230_2015-05-02_19_3,1581,1458.0160715556208
1230_2015-05-02_19_4,1388,1595.46059711601
1230_2015-05-02_19_5,1368,1484.7125459071403
1230_2015-05-02_19_6,1655,1280.3651011534648
1230_2015-05-02_20_1,1499,1419.694764235025
1230_2015-05-02_20_2,1581,1498.3744427413565
1230_2015-05-02_20_3,1388,1626.8301099703617
1230_2015-05-02_20_4,1368,1509.45712527036
1230_2015-05-02_20_5,1655,1300.6557600498086
1230_2015-05-02_20_6,1219,1030.6518616925582
1230_2015-05-02_21_1,1581,1558.2334802528771
1230_2015-05-02_21_2,1388,1672.5203179445757
1230_2015-05-02_21_3,1368,1544.7390213213303
1230_2015-05-02_21_4,1655,1328.9164074792816
1230_2015-05-02_21_5,1219,1053.8196775370275
1230_2015-05-02_21_6,800,837.9045869488707
1230_2015-05-02_22_1,1388,1689.638096039283
1230_2015-05-02_22_2,1368,1557.717247880885
1230_2015-05-02_22_3,1655,1339.0953078287014
1230_2015-05-02_22_4,1219,1061.971220230872
1230_2015-05-02_22_5,800,844.5852611701282
1230_2015-05-02_22_6,443,570.7272725347711
1230_2015-05-02_23_1,1368,1332.4710754914759
1230_2015-05-02_23_2,1655,1165.5997982271276
1230_2015-05-02_23_3,1219,925.91294720604
1230_2015-05-02_23_4,800,735.6462556502735
1230_2015-05-02_23_5,443,481.4697513578804
1230_2015-05-02_23_6,236,307.81130189118585
1230_2015-05-03_0_1,1655,1192.5605695147667
1230_2015-05-03_0_2,1219,946.680460363956
1230_2015-05-03_0_3,800,751.9324578115026
1230_2015-05-03_0_4,443,494.5086946929102
1230_2015-05-03_0_5,236,318.49253247930244
1230_2015-05-03_0_6,168,283.5571964332505
1230_2015-05-03_1_1,1219,1297.4597658984433
1230_2015-05-03_1_2,800,1022.0262133143648
1230_2015-05-03_1_3,443,706.2454638342085
1230_2015-05-03_1_4,236,487.9684782372867
1230_2015-05-03_1_5,168,422.3759207671566
1230_2015-05-03_1_6,235,440.6865843638878
1230_2015-05-03_2_1,800,962.5115166216035
1230_2015-05-03_2_2,443,660.4204041406001
1230_2015-05-03_2_3,236,452.0445837605404
1230_2015-05-03_2_4,168,393.6221645267834
1230_2015-05-03_2_5,235,417.1341865495919
1230_2015-05-03_2_6,384,511.7811305888731
1230_2015-05-03_3_1,443,537.149586125601
1230_2015-05-03_3_2,236,357.1288491208139
1230_2015-05-03_3_3,168,319.21442022633425
1230_2015-05-03_3_4,235,357.5776286315949
1230_2015-05-03_3_5,384,462.99779831122567
1230_2015-05-03_3_6,580,605.4488552476502
1230_2015-05-03_4_1,236,285.71309176053444
1230_2015-05-03_4_2,168,264.22594141143304
1230_2015-05-03_4_3,235,314.47023516839664
1230_2015-05-03_4_4,384,428.49423235206325
1230_2015-05-03_4_5,580,577.1865543723345
1230_2015-05-03_4_6,800,762.6613002614832
1230_2015-05-03_5_1,168,226.51683287869287
1230_2015-05-03_5_2,235,285.43509117428204
1230_2015-05-03_5_3,384,405.73254641532094
1230_2015-05-03_5_4,580,558.9678489812263
1230_2015-05-03_5_5,800,747.7380789686823
1230_2015-05-03_5_6,782,864.64419805658
1230_2015-05-03_6_1,235,241.04803696352775
1230_2015-05-03_6_2,384,371.5555279920477
1230_2015-05-03_6_3,580,532.1752453943774
1230_2015-05-03_6_4,800,726.2929551224589
1230_2015-05-03_6_5,782,847.0781317002294
1230_2015-05-03_6_6,943,901.3950887131713
1230_2015-05-03_7_1,384,366.96788181043416
1230_2015-05-03_7_2,580,528.6428631839316
1230_2015-05-03_7_3,800,723.5237935752973
1230_2015-05-03_7_4,782,844.8616625302907
1230_2015-05-03_7_5,943,899.5795425818737
1230_2015-05-03_7_6,953,858.6373054095103
1230_2015-05-03_8_1,580,541.5623074123557
1230_2015-05-03_8_2,800,733.4714552850646
1230_2015-05-03_8_3,782,852.6599741817379
1230_2015-05-03_8_4,943,905.8213786580093
1230_2015-05-03_8_5,953,863.7500664213688
1230_2015-05-03_8_6,847,840.0646498643487
1230_2015-05-03_9_1,800,762.6277023818931
1230_2015-05-03_9_2,782,875.1095061199453
1230_2015-05-03_9_3,943,923.4202330081953
1230_2015-05-03_9_4,953,877.836216752969
1230_2015-05-03_9_5,847,851.602627765896
1230_2015-05-03_9_6,847,817.4598328684975
1230_2015-05-03_10_1,782,903.4575020613195
1230_2015-05-03_10_2,943,945.2472850229286
1230_2015-05-03_10_3,953,894.9469044772594
1230_2015-05-03_10_4,847,865.29781912689
1230_2015-05-03_10_5,847,828.6772953434705
1230_2015-05-03_10_6,786,771.5833327069719
1230_2015-05-03_11_1,943,853.118832103608
1230_2015-05-03_11_2,953,824.0117782379449
1230_2015-05-03_11_3,847,809.6913210246271
1230_2015-05-03_11_4,847,784.1718049633737
1230_2015-05-03_11_5,786,735.1313428228434
1230_2015-05-03_11_6,788,752.7526824259663
1230_2015-05-03_12_1,953,892.1879957258706
1230_2015-05-03_12_2,847,862.183176912922
1230_2015-05-03_12_3,847,825.319222664584
1230_2015-05-03_12_4,786,768.0627052671856
1230_2015-05-03_12_5,788,779.7229800473
1230_2015-05-03_12_6,862,886.4026890095492
1230_2015-05-03_13_1,847,908.3090948475578
1230_2015-05-03_13_2,847,860.832456444616
1230_2015-05-03_13_3,786,795.8994770266005
1230_2015-05-03_13_4,788,801.9997234079233
1230_2015-05-03_13_5,862,904.6448151210192
1230_2015-05-03_13_6,807,923.2934015829198
1230_2015-05-03_14_1,847,814.3309528677613
1230_2015-05-03_14_2,786,760.0989074051058
1230_2015-05-03_14_3,788,773.9400319591323
1230_2015-05-03_14_4,862,882.1925797487667
1230_2015-05-03_14_5,807,904.9112315451016
1230_2015-05-03_14_6,770,900.8411730062712
1230_2015-05-03_15_1,786,784.876361409179
1230_2015-05-03_15_2,788,793.0141111862825
1230_2015-05-03_15_3,862,897.1404111469843
1230_2015-05-03_15_4,807,916.8693305276165
1230_2015-05-03_15_5,770,910.6282897962582
1230_2015-05-03_15_6,799,870.7842526965972
1230_2015-05-03_16_1,788,793.8662518627839
1230_2015-05-03_16_2,862,897.7963133333812
1230_2015-05-03_16_3,807,917.3832285729751
1230_2015-05-03_16_4,770,911.0392554479268
1230_2015-05-03_16_5,799,871.1204183788509
1230_2015-05-03_16_6,749,829.2529116980887
1230_2015-05-03_17_1,862,893.3480898468235
1230_2015-05-03_17_2,807,913.9601592979743
1230_2015-05-03_17_3,770,908.3582949854494
1230_2015-05-03_17_4,799,868.977754243049
1230_2015-05-03_17_5,749,827.5019341557139
1230_2015-05-03_17_6,578,634.0449706491472
1230_2015-05-03_18_1,807,890.1951490686644
1230_2015-05-03_18_2,770,890.0773299004683
1230_2015-05-03_18_3,799,854.6692814616235
1230_2015-05-03_18_4,749,816.078490847654
1230_2015-05-03_18_5,578,624.7256397874853
1230_2015-05-03_18_6,307,465.50772545434774
1230_2015-05-03_19_1,770,827.0317244448871
1230_2015-05-03_19_2,799,806.2047190025717
1230_2015-05-03_19_3,749,778.1883197415524
1230_2015-05-03_19_4,578,594.5319575470551
1230_2015-05-03_19_5,307,440.9503054512747
1230_2015-05-03_19_6,182,378.28966535778113
1230_2015-05-03_20_1,799,763.0155258206314
1230_2015-05-03_20_2,749,745.0272691908011
1230_2015-05-03_20_3,578,568.6586913298922
1230_2015-05-03_20_4,307,420.40227608448066
1230_2015-05-03_20_5,182,361.4304809919763
1230_2015-05-03_20_6,110,273.2934288918532
1230_2015-05-03_21_1,749,772.2443129757373
1230_2015-05-03_21_2,578,589.5114136437071
1230_2015-05-03_21_3,307,436.6122640388076
1230_2015-05-03_21_4,182,374.4250442313613
1230_2015-05-03_21_5,110,283.955906205215
1230_2015-05-03_21_6,74,194.33704911417055
1230_2015-05-03_22_1,578,571.9696434920768
1230_2015-05-03_22_2,307,423.22527424601714
1230_2015-05-03_22_3,182,363.91532285815185
1230_2015-05-03_22_4,110,275.5297751862456
1230_2015-05-03_22_5,74,187.42236351243355
1230_2015-05-03_22_6,90,162.61017722415738
1230_2015-05-03_23_1,307,427.7574338886822
1230_2015-05-03_23_2,182,367.40995558154816
1230_2015-05-03_23_3,110,278.27392805187617
1230_2015-05-03_23_4,74,189.62295898669788
1230_2015-05-03_23_5,90,164.41637939534905
1230_2015-05-03_23_6,164,222.67571749310275
1230_2015-05-04_0_1,182,275.67438840195837
1230_2015-05-04_0_2,110,207.51360830690987
1230_2015-05-04_0_3,74,134.03742143846682
1230_2015-05-04_0_4,90,119.82431313153234
1230_2015-05-04_0_5,164,186.06300930135046
1230_2015-05-04_0_6,441,432.5459462776797
1230_2015-05-04_1_1,110,136.40716600674932
1230_2015-05-04_1_2,74,79.23756340898012
1230_2015-05-04_1_3,90,76.81741976268472
1230_2015-05-04_1_4,164,151.59530351608964
1230_2015-05-04_1_5,441,404.2717926159054
1230_2015-05-04_1_6,811,722.1277712136016
1230_2015-05-04_2_1,74,59.192908852436744
1230_2015-05-04_2_2,90,61.3699854935187
1230_2015-05-04_2_3,164,139.47254537667004
1230_2015-05-04_2_4,441,394.55635778813996
1230_2015-05-04_2_5,811,714.1583414991012
1230_2015-05-04_2_6,966,920.025888157516
1230_2015-05-04_3_1,90,72.60924553128825
1230_2015-05-04_3_2,164,148.1338986162732
1230_2015-05-04_3_3,441,401.3534109840764
1230_2015-05-04_3_4,811,719.6055211788392
1230_2015-05-04_3_5,966,924.4940450198483
1230_2015-05-04_3_6,840,829.0749937125429
1230_2015-05-04_4_1,164,161.3340742334824
1230_2015-05-04_4_2,441,411.525742531457
1230_2015-05-04_4_3,811,727.5881903550112
1230_2015-05-04_4_4,966,930.8912837052368
1230_2015-05-04_4_5,840,834.3223954389089
1230_2015-05-04_4_6,662,725.734703531126
1230_2015-05-04_5_1,441,413.54924832826975
1230_2015-05-04_5_2,811,729.1475278932733
1230_2015-05-04_5_3,966,932.1149496561359
1230_2015-05-04_5_4,840,835.3030212840692
1230_2015-05-04_5_5,662,726.5390681069654
1230_2015-05-04_5_6,678,712.2914291865413
1230_2015-05-04_6_1,811,749.9831877779254
1230_2015-05-04_6_2,966,948.1710317778019
1230_2015-05-04_6_3,840,847.9026987086911
1230_2015-05-04_6_4,662,736.6362013673253
1230_2015-05-04_6_5,678,720.5736691485237
1230_2015-05-04_6_6,736,772.1528309250086
1230_2015-05-04_7_1,966,994.4837616639218
1230_2015-05-04_7_2,840,883.5914015806657
1230_2015-05-04_7_3,662,764.6420861745638
