,history,ys
1333_2015-05-01_0_1,112,143.00942908013138
1333_2015-05-01_0_2,65,92.68269221846003
1333_2015-05-01_0_3,46,59.61960332813459
1333_2015-05-01_0_4,48,61.41684134196032
1333_2015-05-01_0_5,129,116.55362327287628
1333_2015-05-01_0_6,394,346.96607878647546
1333_2015-05-01_1_1,65,65.07808360484182
1333_2015-05-01_1_2,46,36.05762858178986
1333_2015-05-01_1_3,48,40.59793994365549
1333_2015-05-01_1_4,129,97.59702332921819
1333_2015-05-01_1_5,394,329.27496040123856
1333_2015-05-01_1_6,1007,766.2993295351769
1333_2015-05-01_2_1,46,35.98908171405492
1333_2015-05-01_2_2,48,40.540264735551716
1333_2015-05-01_2_3,129,97.54672434680612
1333_2015-05-01_2_4,394,329.22966866872514
1333_2015-05-01_2_5,1007,766.2574398686247
1333_2015-05-01_2_6,1164,911.2312335529514
1333_2015-05-01_3_1,48,49.182701699638244
1333_2015-05-01_3_2,129,104.68673302499366
1333_2015-05-01_3_3,394,335.3503691667454
1333_2015-05-01_3_4,1007,771.6862454890643
1333_2015-05-01_3_5,1164,916.1899747275968
1333_2015-05-01_3_6,920,776.6054407365943
1333_2015-05-01_4_1,129,103.67885502127967
1333_2015-05-01_4_2,394,334.52976044745753
1333_2015-05-01_4_3,1007,770.9926858502986
1333_2015-05-01_4_4,1164,915.5826549365406
1333_2015-05-01_4_5,920,776.0567149957856
1333_2015-05-01_4_6,793,663.9886310440851
1333_2015-05-01_5_1,394,355.8818783410886
1333_2015-05-01_5_2,1007,788.1673367333105
1333_2015-05-01_5_3,1164,929.9231343388986
1333_2015-05-01_5_4,920,788.4732573440981
1333_2015-05-01_5_5,793,675.0977589240373
1333_2015-05-01_5_6,820,658.9894582858768
1333_2015-05-01_6_1,1007,820.032584816067
1333_2015-05-01_6_2,1164,955.292929299314
1333_2015-05-01_6_3,920,809.4360349056784
1333_2015-05-01_6_4,793,693.0685161969811
1333_2015-05-01_6_5,820,674.9263783813027
1333_2015-05-01_6_6,722,681.1900421538717
1333_2015-05-01_7_1,1164,1110.4596242823775
1333_2015-05-01_7_2,920,931.9011233255435
1333_2015-05-01_7_3,793,793.3443829236624
1333_2015-05-01_7_4,820,760.1345169297877
1333_2015-05-01_7_5,722,756.1512993798221
1333_2015-05-01_7_6,712,715.2249535888328
1333_2015-05-01_8_1,920,976.062849677903
1333_2015-05-01_8_2,793,827.9387631222421
1333_2015-05-01_8_3,820,788.2362643125967
1333_2015-05-01_8_4,722,779.8429186829246
1333_2015-05-01_8_5,712,735.9155564381227
1333_2015-05-01_8_6,764,775.9300913409737
1333_2015-05-01_9_1,793,781.9387884102264
1333_2015-05-01_9_2,820,752.4354084713011
1333_2015-05-01_9_3,722,750.9647142442582
1333_2015-05-01_9_4,712,711.7414709285271
1333_2015-05-01_9_5,764,754.959886656494
1333_2015-05-01_9_6,656,713.7461981851377
1333_2015-05-01_10_1,820,761.4700765649075
1333_2015-05-01_10_2,722,757.9562737495455
1333_2015-05-01_10_3,712,717.3459110349089
1333_2015-05-01_10_4,764,759.621213898887
1333_2015-05-01_10_5,656,717.7644105574974
1333_2015-05-01_10_6,602,622.3710993073553
1333_2015-05-01_11_1,722,805.5733953668889
1333_2015-05-01_11_2,712,754.0093958606063
1333_2015-05-01_11_3,764,788.8453115877478
1333_2015-05-01_11_4,656,741.9264759266077
1333_2015-05-01_11_5,602,643.075548003781
1333_2015-05-01_11_6,792,785.6009487233243
1333_2015-05-01_12_1,712,686.256562756679
1333_2015-05-01_12_2,764,736.9137524187963
1333_2015-05-01_12_3,656,700.7456341207946
1333_2015-05-01_12_4,602,609.2177806712311
1333_2015-05-01_12_5,792,756.7567792538359
1333_2015-05-01_12_6,990,847.1983600122446
1333_2015-05-01_13_1,764,757.7181574297219
1333_2015-05-01_13_2,656,716.6261076501919
1333_2015-05-01_13_3,602,621.7500614818507
1333_2015-05-01_13_4,792,767.0049477720065
1333_2015-05-01_13_5,990,855.877741444388
1333_2015-05-01_13_6,985,809.9950277980554
1333_2015-05-01_14_1,656,721.6880824162208
1333_2015-05-01_14_2,602,625.5990784269986
1333_2015-05-01_14_3,792,770.0283678757658
1333_2015-05-01_14_4,990,858.3367636860021
1333_2015-05-01_14_5,985,812.0646768719732
1333_2015-05-01_14_6,744,663.1414535248686
1333_2015-05-01_15_1,602,572.810790557173
1333_2015-05-01_15_2,792,730.0387089168372
1333_2015-05-01_15_3,990,827.0705000049236
1333_2015-05-01_15_4,985,786.7795930091706
1333_2015-05-01_15_5,744,642.008538263207
1333_2015-05-01_15_6,677,592.5409967640392
1333_2015-05-01_16_1,792,753.4334930497805
1333_2015-05-01_16_2,990,844.7266356416949
1333_2015-05-01_16_3,985,800.5165762302267
1333_2015-05-01_16_4,744,653.0469958501565
1333_2015-05-01_16_5,677,601.6895556449717
1333_2015-05-01_16_6,650,578.7541148943255
1333_2015-05-01_17_1,990,875.5529369908847
1333_2015-05-01_17_2,985,823.6879130093373
1333_2015-05-01_17_3,744,670.9752854639443
1333_2015-05-01_17_4,677,615.985567381395
1333_2015-05-01_17_5,650,590.4740675282371
1333_2015-05-01_17_6,487,483.2320370444734
1333_2015-05-01_18_1,985,914.8919657397078
1333_2015-05-01_18_2,744,739.2139539884552
1333_2015-05-01_18_3,677,668.4262791302249
1333_2015-05-01_18_4,650,631.8703492274772
1333_2015-05-01_18_5,487,516.6512468273856
1333_2015-05-01_18_6,382,386.3778665739341
1333_2015-05-01_19_1,744,794.884287579546
1333_2015-05-01_19_2,677,709.8359643593094
1333_2015-05-01_19_3,650,663.4039057937466
1333_2015-05-01_19_4,487,541.1841717822074
1333_2015-05-01_19_5,382,405.80152018090195
1333_2015-05-01_19_6,247,288.03650323025374
1333_2015-05-01_20_1,677,669.6203065619385
1333_2015-05-01_20_2,650,633.7329251898364
1333_2015-05-01_20_3,487,518.8950452649528
1333_2015-05-01_20_4,382,388.79053075996154
1333_2015-05-01_20_5,247,274.0080039787442
1333_2015-05-01_20_6,135,206.17584941417698
1333_2015-05-01_21_1,650,639.525300140936
1333_2015-05-01_21_2,487,523.1148288706383
1333_2015-05-01_21_3,382,391.9012973622776
1333_2015-05-01_21_4,247,276.4741120749377
1333_2015-05-01_21_5,135,208.20438397549452
1333_2015-05-01_21_6,81,158.4812695793757
1333_2015-05-01_22_1,487,531.2445567525947
1333_2015-05-01_22_2,382,397.7157277320802
1333_2015-05-01_22_3,247,280.9176870488362
1333_2015-05-01_22_4,135,211.71783814282622
1333_2015-05-01_22_5,81,161.36335431213348
1333_2015-05-01_22_6,63,136.32254698230435
1333_2015-05-01_23_1,382,363.95473238227027
1333_2015-05-01_23_2,247,255.91620637380527
1333_2015-05-01_23_3,135,192.6580444844405
1333_2015-05-01_23_4,81,146.33518362065246
1333_2015-05-01_23_5,63,124.03128057438533
1333_2015-05-01_23_6,54,115.02129943397142
1333_2015-05-02_0_1,247,270.10310860206005
1333_2015-05-02_0_2,135,203.14672372057777
1333_2015-05-02_0_3,81,154.31520094565286
1333_2015-05-02_0_4,63,130.3089723088661
1333_2015-05-02_0_5,54,120.14322194558451
1333_2015-05-02_0_6,153,187.75009333488123
1333_2015-05-02_1_1,135,184.90855622290638
1333_2015-05-02_1_2,81,140.81225256237252
1333_2015-05-02_1_3,63,120.01784638807788
1333_2015-05-02_1_4,54,112.03127104405507
1333_2015-05-02_1_5,153,181.1173276828918
1333_2015-05-02_1_6,318,338.21256306444417
1333_2015-05-02_2_1,81,101.41619467389893
1333_2015-05-02_2_2,63,90.85405405114767
1333_2015-05-02_2_3,54,89.80791751027084
1333_2015-05-02_2_4,153,163.60302662505165
1333_2015-05-02_2_5,318,323.89475799410474
1333_2015-05-02_2_6,537,472.8332905402696
1333_2015-05-02_3_1,63,74.73853228035568
1333_2015-05-02_3_2,54,77.87835602663523
1333_2015-05-02_3_3,153,154.51276376747177
1333_2015-05-02_3_4,318,316.730951145333
1333_2015-05-02_3_5,537,466.9771659208887
1333_2015-05-02_3_6,748,626.0118138340588
1333_2015-05-02_4_1,54,68.61274868078146
1333_2015-05-02_4_2,153,147.6540778890315
1333_2015-05-02_4_3,318,311.50486252822697
1333_2015-05-02_4_4,537,462.85879512980995
1333_2015-05-02_4_5,748,622.6453706118959
1333_2015-05-02_4_6,912,707.7951796198979
1333_2015-05-02_5_1,153,136.11999184922837
1333_2015-05-02_5_2,318,302.96721935904264
1333_2015-05-02_5_3,537,456.35362356043
1333_2015-05-02_5_4,748,617.5192394844353
1333_2015-05-02_5_5,912,703.6051618725352
1333_2015-05-02_5_6,859,758.1402603535146
1333_2015-05-02_6_1,318,316.29063427497823
1333_2015-05-02_6_2,537,466.2154811239722
1333_2015-05-02_6_3,748,625.0331319949414
1333_2015-05-02_6_4,912,709.5259391764708
1333_2015-05-02_6_5,859,762.9795923964591
1333_2015-05-02_6_6,851,754.831160622147
1333_2015-05-02_7_1,537,467.5646611088278
1333_2015-05-02_7_2,748,626.0317556742417
1333_2015-05-02_7_3,912,710.2867803519415
1333_2015-05-02_7_4,859,763.579094568245
1333_2015-05-02_7_5,851,755.3211399864657
