,history,ys
1182_2015-05-01_0_1,362,304.6385600174725
1182_2015-05-01_0_2,187,180.44111961908257
1182_2015-05-01_0_3,163,125.86757278759549
1182_2015-05-01_0_4,141,112.45051841119977
1182_2015-05-01_0_5,245,188.6687163987137
1182_2015-05-01_0_6,538,493.11796527594277
1182_2015-05-01_1_1,187,227.29750401390558
1182_2015-05-01_1_2,163,165.78048288987
1182_2015-05-01_1_3,141,147.77339158643866
1182_2015-05-01_1_4,245,220.95657020075978
1182_2015-05-01_1_5,538,523.3981194089754
1182_2015-05-01_1_6,724,628.1732943397479
1182_2015-05-01_2_1,163,133.6974621593686
1182_2015-05-01_2_2,141,121.11967113273249
1182_2015-05-01_2_3,245,197.89176071986472
1182_2015-05-01_2_4,538,502.7062205961572
1182_2015-05-01_2_5,724,609.0509941734647
1182_2015-05-01_2_6,670,542.1881717919276
1182_2015-05-01_3_1,141,143.98716403535508
1182_2015-05-01_3_2,245,216.5061274789305
1182_2015-05-01_3_3,538,518.5092066558432
1182_2015-05-01_3_4,724,622.9951740765838
1182_2015-05-01_3_5,670,554.9027886494607
1182_2015-05-01_3_6,620,501.23139960684773
1182_2015-05-01_4_1,245,214.2119700196786
1182_2015-05-01_4_2,538,516.6730775643305
1182_2015-05-01_4_3,724,621.461810001504
1182_2015-05-01_4_4,670,553.5696103240658
1182_2015-05-01_4_5,620,500.030653195221
1182_2015-05-01_4_6,516,411.09205692711487
1182_2015-05-01_5_1,538,540.0110144311498
1182_2015-05-01_5_2,724,639.8757298841441
1182_2015-05-01_5_3,670,568.7285871120491
1182_2015-05-01_5_4,620,513.0373381639009
1182_2015-05-01_5_5,516,422.67464612516017
1182_2015-05-01_5_6,430,378.29132608693646
1182_2015-05-01_6_1,724,638.3678618202715
1182_2015-05-01_6_2,670,567.5532711193248
1182_2015-05-01_6_3,620,512.0818606213675
1182_2015-05-01_6_4,516,421.8645510568775
1182_2015-05-01_6_5,430,377.57745265686214
1182_2015-05-01_6_6,399,358.27248817748085
1182_2015-05-01_7_1,670,631.1719608306233
1182_2015-05-01_7_2,620,561.150435257853
1182_2015-05-01_7_3,516,461.313845831951
1182_2015-05-01_7_4,430,410.6642451364458
1182_2015-05-01_7_5,399,387.14649110693534
1182_2015-05-01_7_6,405,361.5470495591001
1182_2015-05-01_8_1,620,589.7703035764855
1182_2015-05-01_8_2,516,483.1861577402005
1182_2015-05-01_8_3,430,428.07516091249914
1182_2015-05-01_8_4,399,401.6057291245157
1182_2015-05-01_8_5,405,374.05072266750835
1182_2015-05-01_8_6,396,356.2615584691349
1182_2015-05-01_9_1,516,505.3164719245209
1182_2015-05-01_9_2,430,444.851448112787
1182_2015-05-01_9_3,399,414.84143131569095
1182_2015-05-01_9_4,405,384.94308227818715
1182_2015-05-01_9_5,396,365.6000538839123
1182_2015-05-01_9_6,302,314.1907960564635
1182_2015-05-01_10_1,430,452.6258663786949
1182_2015-05-01_10_2,399,420.69261366881017
1182_2015-05-01_10_3,405,389.52214395830754
1182_2015-05-01_10_4,396,369.336708306569
1182_2015-05-01_10_5,302,317.3681663459674
1182_2015-05-01_10_6,226,289.47347085308877
1182_2015-05-01_11_1,399,404.3148450669694
1182_2015-05-01_11_2,405,377.275644829916
1182_2015-05-01_11_3,396,359.8237453242223
1182_2015-05-01_11_4,302,309.66676077367975
1182_2015-05-01_11_5,226,282.97688540749186
1182_2015-05-01_11_6,225,346.1713357472597
1182_2015-05-01_12_1,405,373.4467377201082
1182_2015-05-01_12_2,396,356.9775532862858
1182_2015-05-01_12_3,302,307.4711148948385
1182_2015-05-01_12_4,226,281.2128413220015
1182_2015-05-01_12_5,225,344.69505621697806
1182_2015-05-01_12_6,407,483.67814178214405
1182_2015-05-01_13_1,396,379.6109941185228
1182_2015-05-01_13_2,302,324.2037009173781
1182_2015-05-01_13_3,226,294.0364154155857
1182_2015-05-01_13_4,225,354.9211102775569
1182_2015-05-01_13_5,407,492.16614271579743
1182_2015-05-01_13_6,654,626.2050825420561
1182_2015-05-01_14_1,302,335.9127172845207
1182_2015-05-01_14_2,226,302.64804757741297
1182_2015-05-01_14_3,225,361.4788195001904
1182_2015-05-01_14_4,407,497.35590913093836
1182_2015-05-01_14_5,654,630.4748318136751
1182_2015-05-01_14_6,681,612.1393702811971
1182_2015-05-01_15_1,226,278.5111480024972
1182_2015-05-01_15_2,225,343.8160819152946
1182_2015-05-01_15_3,407,483.99260240608083
1182_2015-05-01_15_4,654,619.984536412105
1182_2015-05-01_15_5,681,603.5956437498168
1182_2015-05-01_15_6,741,673.8582742938983
1182_2015-05-01_16_1,225,306.5809311348041
1182_2015-05-01_16_2,407,456.88385974637623
1182_2015-05-01_16_3,654,599.6152706807443
1182_2015-05-01_16_4,681,587.7519289049541
1182_2015-05-01_16_5,741,661.1137528674433
1182_2015-05-01_16_6,861,751.2106823296556
1182_2015-05-01_17_1,407,399.25655803355363
1182_2015-05-01_17_2,654,557.8896782570047
1182_2015-05-01_17_3,681,556.644071248661
1182_2015-05-01_17_4,741,637.1876797393536
1182_2015-05-01_17_5,861,732.2802811455467
1182_2015-05-01_17_6,859,744.379753780777
1182_2015-05-01_18_1,654,563.3366377547388
1182_2015-05-01_18_2,681,560.563097304743
1182_2015-05-01_18_3,741,640.0813596146637
1182_2015-05-01_18_4,861,734.4727390067915
1182_2015-05-01_18_5,859,746.0730795587054
1182_2015-05-01_18_6,870,711.5013462602276
1182_2015-05-01_19_1,681,624.0215121773651
1182_2015-05-01_19_2,741,685.3747261985268
1182_2015-05-01_19_3,861,767.4790257495615
1182_2015-05-01_19_4,859,770.5316579024275
1182_2015-05-01_19_5,870,729.664001853977
1182_2015-05-01_19_6,643,605.649995185262
1182_2015-05-01_20_1,741,724.9958534056856
1182_2015-05-01_20_2,861,795.4416207250929
1182_2015-05-01_20_3,859,790.5051811949006
1182_2015-05-01_20_4,870,743.9273863656853
1182_2015-05-01_20_5,643,616.8798539701049
1182_2015-05-01_20_6,511,500.5240553782319
1182_2015-05-01_21_1,861,806.4637734192406
1182_2015-05-01_21_2,859,798.1464915073738
1182_2015-05-01_21_3,870,749.2005101909833
1182_2015-05-01_21_4,643,620.8465210122596
1182_2015-05-01_21_5,511,503.6272062577632
1182_2015-05-01_21_6,409,385.5128876405745
1182_2015-05-01_22_1,859,835.1102776370712
1182_2015-05-01_22_2,870,774.0165629001133
1182_2015-05-01_22_3,643,638.7961506894083
1182_2015-05-01_22_4,511,517.0387465724585
