,history,ys
1326_2015-05-01_0_1,96,72.98332033156532
1326_2015-05-01_0_2,47,48.85488324697022
1326_2015-05-01_0_3,25,33.46118241795832
1326_2015-05-01_0_4,40,23.009925106122534
1326_2015-05-01_0_5,4,10.044827222139572
1326_2015-05-01_0_6,6,7.579820699563452
1326_2015-05-01_1_1,47,63.598217761863225
1326_2015-05-01_1_2,25,43.801234007576625
1326_2015-05-01_1_3,40,30.992630512027734
1326_2015-05-01_1_4,4,16.752263168343703
1326_2015-05-01_1_5,6,13.584758377088374
1326_2015-05-01_1_6,11,12.935887338777434
1326_2015-05-01_2_1,25,33.3300506204715
1326_2015-05-01_2_2,40,23.78016513546826
1326_2015-05-01_2_3,4,11.282245357932728
1326_2015-05-01_2_4,6,9.05533221444875
1326_2015-05-01_2_5,11,8.922694471113118
1326_2015-05-01_2_6,10,9.193108929125321
1326_2015-05-01_3_1,40,18.589117676313784
1326_2015-05-01_3_2,4,7.759873676745103
1326_2015-05-01_3_3,6,6.4244145147251395
1326_2015-05-01_3_4,11,6.772242441308013
1326_2015-05-01_3_5,10,7.305652520151453
1326_2015-05-01_3_6,8,7.060592206171956
1326_2015-05-01_4_1,4,20.96958244518199
1326_2015-05-01_4_2,6,15.276023995364003
1326_2015-05-01_4_3,11,13.297150861458952
1326_2015-05-01_4_4,10,12.57797751288586
1326_2015-05-01_4_5,8,11.64862220310898
1326_2015-05-01_4_6,13,9.592175660693549
1326_2015-05-01_5_1,6,4.892686823903457
1326_2015-05-01_5_2,11,6.41278922374179
1326_2015-05-01_5_3,10,7.5607457884355345
1326_2015-05-01_5_4,8,7.6357143142469415
1326_2015-05-01_5_5,13,6.127149394306528
1326_2015-05-01_5_6,5,6.11947009747605
1326_2015-05-01_6_1,11,7.0856683231436435
1326_2015-05-01_6_2,10,8.002876309277356
1326_2015-05-01_6_3,8,7.954756354914162
1326_2015-05-01_6_4,13,6.380023562298863
1326_2015-05-01_6_5,5,6.336285819510252
1326_2015-05-01_6_6,7,6.982785695933714
1326_2015-05-01_7_1,10,10.367694243509002
1326_2015-05-01_7_2,8,9.496676985987024
1326_2015-05-01_7_3,13,7.483100026150197
1326_2015-05-01_7_4,5,7.203561282009115
1326_2015-05-01_7_5,7,7.721654738677735
1326_2015-05-01_7_6,10,9.857852028448177
1326_2015-05-01_8_1,8,9.27563169248029
1326_2015-05-01_8_2,13,7.339926852324105
1326_2015-05-01_8_3,5,7.10190890049882
1326_2015-05-01_8_4,7,7.642305532187208
1326_2015-05-01_8_5,10,9.790642337810388
1326_2015-05-01_8_6,11,10.355842129898312
1326_2015-05-01_9_1,13,6.576295305722411
1326_2015-05-01_9_2,5,6.610134118485359
