,history,ys
1181_2015-05-01_0_1,415,283.23807858674564
1181_2015-05-01_0_2,192,147.53797323905565
1181_2015-05-01_0_3,113,45.90857450574765
1181_2015-05-01_0_4,132,49.89342609897267
1181_2015-05-01_0_5,295,181.98755295693252
1181_2015-05-01_0_6,960,801.2235808751832
1181_2015-05-01_1_1,192,246.80172926312446
1181_2015-05-01_1_2,113,133.22065152129426
1181_2015-05-01_1_3,132,128.6822719360688
1181_2015-05-01_1_4,295,254.694855698992
1181_2015-05-01_1_5,960,869.5879232071757
1181_2015-05-01_1_6,1245,979.3073620719153
1181_2015-05-01_2_1,113,93.2938020726441
1181_2015-05-01_2_2,132,94.48961380723154
1181_2015-05-01_2_3,295,224.59092113959946
1181_2015-05-01_2_4,960,842.4009221776025
1181_2015-05-01_2_5,1245,954.203047161395
1181_2015-05-01_2_6,1068,864.9007641531842
1181_2015-05-01_3_1,132,108.60306131437244
1181_2015-05-01_3_2,295,236.49463284189994
1181_2015-05-01_3_3,960,852.7290435819268
1181_2015-05-01_3_4,1245,963.4071455745848
1181_2015-05-01_3_5,1068,873.3022915155136
1181_2015-05-01_3_6,1053,916.6604615989381
1181_2015-05-01_4_1,295,253.03117865995443
1181_2015-05-01_4_2,960,866.5073707537101
1181_2015-05-01_4_3,1245,975.2187787948762
1181_2015-05-01_4_4,1068,883.7108227637514
1181_2015-05-01_4_5,1053,926.0670288564704
1181_2015-05-01_4_6,964,847.7768490267874
1181_2015-05-01_5_1,960,895.8461945576436
1181_2015-05-01_5_2,1245,999.411580337545
1181_2015-05-01_5_3,1068,904.2341881818659
1181_2015-05-01_5_4,1053,943.9722318732354
1181_2015-05-01_5_5,964,863.8119903425631
1181_2015-05-01_5_6,928,821.4404532175536
1181_2015-05-01_6_1,1245,1043.843485080789
1181_2015-05-01_6_2,1068,940.5451274720153
1181_2015-05-01_6_3,1053,974.4919615273807
1181_2015-05-01_6_4,964,890.1989918716952
1181_2015-05-01_6_5,928,844.8746215958159
1181_2015-05-01_6_6,898,823.7435067416492
1181_2015-05-01_7_1,1068,1078.7532458966336
1181_2015-05-01_7_2,1053,1086.5555996919604
1181_2015-05-01_7_3,964,983.6163757981104
1181_2015-05-01_7_4,928,924.9825903363649
1181_2015-05-01_7_5,898,894.3375677673723
1181_2015-05-01_7_6,869,864.3078075515838
1181_2015-05-01_8_1,1053,1079.2185402712978
1181_2015-05-01_8_2,964,977.708361251587
1181_2015-05-01_8_3,928,920.0939335555299
1181_2015-05-01_8_4,898,890.1767412820252
1181_2015-05-01_8_5,869,860.6675725148481
1181_2015-05-01_8_6,887,836.287906374837
1181_2015-05-01_9_1,964,959.9279192862833
1181_2015-05-01_9_2,928,905.8647951759077
1181_2015-05-01_9_3,898,878.4813420687976
1181_2015-05-01_9_4,869,850.7820451022494
1181_2015-05-01_9_5,887,827.6979778010734
1181_2015-05-01_9_6,699,740.3492091669629
1181_2015-05-01_10_1,928,908.6114342243748
1181_2015-05-01_10_2,898,880.6672076981205
1181_2015-05-01_10_3,869,852.567702409021
1181_2015-05-01_10_4,887,829.1976029816772
1181_2015-05-01_10_5,699,741.6438551482519
1181_2015-05-01_10_6,584,631.3153817674561
1181_2015-05-01_11_1,898,893.6816483988068
1181_2015-05-01_11_2,869,862.8728035616558
1181_2015-05-01_11_3,887,837.568385856663
1181_2015-05-01_11_4,699,748.631137515858
1181_2015-05-01_11_5,584,637.309775202876
1181_2015-05-01_11_6,626,726.607827964921
1181_2015-05-01_12_1,869,865.7587510551733
1181_2015-05-01_12_2,887,839.8429294164911
1181_2015-05-01_12_3,699,750.4689504756441
1181_2015-05-01_12_4,584,638.8349121238482
1181_2015-05-01_12_5,626,727.9081380777537
1181_2015-05-01_12_6,831,970.1030978054982
1181_2015-05-01_13_1,887,842.0003126230588
1181_2015-05-01_13_2,699,752.1618997160576
1181_2015-05-01_13_3,584,640.1958868196596
1181_2015-05-01_13_4,626,729.031122176954
1181_2015-05-01_13_5,831,971.054519457522
1181_2015-05-01_13_6,1241,1127.4699438454809
1181_2015-05-01_14_1,699,782.0008114020727
1181_2015-05-01_14_2,584,663.5142951435023
1181_2015-05-01_14_3,626,747.6844475040687
1181_2015-05-01_14_4,831,986.3575300115083
1181_2015-05-01_14_5,1241,1140.3495144819615
1181_2015-05-01_14_6,1152,1022.0239823474162
1181_2015-05-01_15_1,584,608.6755042026303
1181_2015-05-01_15_2,626,705.0025588938024
1181_2015-05-01_15_3,831,952.3840791944695
1181_2015-05-01_15_4,1241,1112.6452357068767
1181_2015-05-01_15_5,1152,998.8753975124725
1181_2015-05-01_15_6,993,1019.0776699959891
1181_2015-05-01_16_1,626,688.7571108980208
1181_2015-05-01_16_2,831,939.7916430217656
1181_2015-05-01_16_3,1241,1102.6740435154325
1181_2015-05-01_16_4,1152,990.7974345468881
1181_2015-05-01_16_5,993,1012.384088543332
1181_2015-05-01_16_6,951,999.7543143754024
1181_2015-05-01_17_1,831,898.623531332694
1181_2015-05-01_17_2,1241,1070.9004115086545
1181_2015-05-01_17_3,1152,965.7808408489441
1181_2015-05-01_17_4,993,992.2700626440534
1181_2015-05-01_17_5,951,983.2558904427005
1181_2015-05-01_17_6,928,825.8640028552551
1181_2015-05-01_18_1,1241,1026.7103126461452
1181_2015-05-01_18_2,1152,931.8375845389055
1181_2015-05-01_18_3,993,965.7216130041081
1181_2015-05-01_18_4,951,962.1070354325884
1181_2015-05-01_18_5,928,808.7445353801379
1181_2015-05-01_18_6,729,622.5518413617475
1181_2015-05-01_19_1,1152,1071.263405033192
1181_2015-05-01_19_2,993,1072.2136262446838
1181_2015-05-01_19_3,951,1044.7166243230417
1181_2015-05-01_19_4,928,873.7560220156872
1181_2015-05-01_19_5,729,673.9080273323876
1181_2015-05-01_19_6,480,502.10064402207695
1181_2015-05-01_20_1,993,1124.4696471059292
1181_2015-05-01_20_2,951,1084.343649272077
1181_2015-05-01_20_3,928,904.1591532340902
1181_2015-05-01_20_4,729,697.2997880908795
1181_2015-05-01_20_5,480,521.2159865959331
1181_2015-05-01_20_6,270,341.5019028453915
1181_2015-05-01_21_1,951,999.8305031180079
1181_2015-05-01_21_2,928,840.7011690879377
1181_2015-05-01_21_3,729,649.6141450242585
1181_2015-05-01_21_4,480,483.40677785407615
1181_2015-05-01_21_5,270,310.73891955269795
1181_2015-05-01_21_6,260,210.2585570670804
1181_2015-05-01_22_1,928,809.6135249008528
1181_2015-05-01_22_2,729,626.7131507582075
1181_2015-05-01_22_3,480,465.7262467492578
1181_2015-05-01_22_4,270,296.78136775337356
1181_2015-05-01_22_5,260,198.95733940326676
1181_2015-05-01_22_6,180,164.44672564862492
1181_2015-05-01_23_1,729,700.6760646083951
1181_2015-05-01_23_2,480,521.5758942843826
1181_2015-05-01_23_3,270,339.71727980578413
1181_2015-05-01_23_4,260,232.6831140482256
1181_2015-05-01_23_5,180,191.6003457893845
1181_2015-05-01_23_6,137,168.304491777796
1181_2015-05-02_0_1,480,539.738567949213
1181_2015-05-02_0_2,270,353.3635403898746
1181_2015-05-02_0_3,260,243.10913874875354
1181_2015-05-02_0_4,180,199.72937182903684
1181_2015-05-02_0_5,137,174.79408670789587
1181_2015-05-02_0_6,331,332.24970289590806
1181_2015-05-02_1_1,270,315.0277480703356
1181_2015-05-02_1_2,260,214.19396930322222
1181_2015-05-02_1_3,180,177.530545833195
1181_2015-05-02_1_4,137,157.38534835631378
1181_2015-05-02_1_5,331,318.25901003459194
1181_2015-05-02_1_6,312,406.05024434269285
1181_2015-05-02_2_1,260,185.30137223756464
1181_2015-05-02_2_2,180,155.74071135507643
1181_2015-05-02_2_3,137,140.65937879213493
