,history,ys
1783_2015-05-01_0_1,2,-1.5792243326842197
1783_2015-05-01_0_2,1,-26.27880859436877
1783_2015-05-01_0_3,0,-30.73472685465029
1783_2015-05-01_0_4,4,-31.728805689505805
1783_2015-05-01_0_5,7,-31.42577427467637
1783_2015-05-01_0_6,5,-29.478563216064487
1783_2015-05-01_1_1,1,-24.14188402305686
1783_2015-05-01_1_2,0,-28.76783912721612
1783_2015-05-01_1_3,4,-29.883259252868044
1783_2015-05-01_1_4,7,-29.6668501161422
1783_2015-05-01_1_5,5,-27.781507325551587
1783_2015-05-01_1_6,108,56.59823922225041
1783_2015-05-01_2_1,0,-15.331897983098486
1783_2015-05-01_2_2,4,-17.974301236772163
1783_2015-05-01_2_3,7,-18.847170649110353
1783_2015-05-01_2_4,5,-17.7390313810387
1783_2015-05-01_2_5,108,66.08601523303639
1783_2015-05-01_2_6,115,118.88837364966224
1783_2015-05-01_3_1,4,-10.144586751742821
1783_2015-05-01_3_2,7,-12.062134904973476
1783_2015-05-01_3_3,5,-11.699125184108283
1783_2015-05-01_3_4,108,71.59436472808483
1783_2015-05-01_3_5,115,124.01743981691502
1783_2015-05-01_3_6,209,176.758777410014
1783_2015-05-01_4_1,7,-5.03031693077196
1783_2015-05-01_4_2,5,-5.700521201159717
1783_2015-05-01_4_3,108,76.85606646269969
1783_2015-05-01_4_4,115,128.75350389583826
1783_2015-05-01_4_5,209,181.1198314548906
1783_2015-05-01_4_6,276,249.77640909268973
1783_2015-05-01_5_1,5,0.16403830944139486
1783_2015-05-01_5_2,108,81.79737078768522
1783_2015-05-01_5_3,115,133.0363594630859
1783_2015-05-01_5_4,209,184.93304016416573
1783_2015-05-01_5_5,276,253.25458308723302
1783_2015-05-01_5_6,298,226.95336674235534
1783_2015-05-01_6_1,108,84.117913840276
1783_2015-05-01_6_2,115,134.97136533894968
1783_2015-05-01_6_3,209,186.5930969630246
1783_2015-05-01_6_4,276,254.71853799910144
1783_2015-05-01_6_5,298,228.2774363033695
1783_2015-05-01_6_6,236,215.79076073669364
1783_2015-05-01_7_1,115,146.28033952185507
1783_2015-05-01_7_2,209,195.9388150989584
1783_2015-05-01_7_3,276,262.6641792032737
1783_2015-05-01_7_4,298,235.2245364540334
1783_2015-05-01_7_5,236,222.0256072147855
1783_2015-05-01_7_6,232,207.79258470633766
1783_2015-05-01_8_1,209,181.29409970769768
1783_2015-05-01_8_2,276,250.65692821240737
1783_2015-05-01_8_3,298,225.0981290922666
1783_2015-05-01_8_4,236,213.24058743268216
1783_2015-05-01_8_5,232,199.9643306951961
1783_2015-05-01_8_6,347,265.6947559471771
1783_2015-05-01_9_1,276,263.50044366425806
1783_2015-05-01_9_2,298,235.55519997787576
1783_2015-05-01_9_3,236,221.9958519525686
1783_2015-05-01_9_4,232,207.5059227040892
1783_2015-05-01_9_5,347,272.37070550706983
1783_2015-05-01_9_6,255,241.63423507854077
1783_2015-05-01_10_1,298,241.29945130920902
1783_2015-05-01_10_2,236,226.64368750183172
1783_2015-05-01_10_3,232,211.37190009040557
1783_2015-05-01_10_4,347,275.67909825359953
1783_2015-05-01_10_5,255,244.54494589660615
1783_2015-05-01_10_6,320,273.2046626693796
1783_2015-05-01_11_1,236,252.50136731844754
1783_2015-05-01_11_2,232,232.1773501121338
1783_2015-05-01_11_3,347,292.8818273471315
1783_2015-05-01_11_4,255,259.17842595174363
1783_2015-05-01_11_5,320,286.0057392690328
1783_2015-05-01_11_6,357,294.1571868430222
1783_2015-05-01_12_1,232,224.703353862254
1783_2015-05-01_12_2,347,286.89839119106165
1783_2015-05-01_12_3,255,254.25789022109123
1783_2015-05-01_12_4,320,281.8431908639226
1783_2015-05-01_12_5,357,290.5352285896271
1783_2015-05-01_12_6,305,291.00321447106154
1783_2015-05-01_13_1,347,290.1831166313869
1783_2015-05-01_13_2,255,256.8755612820644
1783_2015-05-01_13_3,320,283.9851977022293
1783_2015-05-01_13_4,357,292.3380286966644
1783_2015-05-01_13_5,305,292.56409941178924
1783_2015-05-01_13_6,311,270.3229584060166
1783_2015-05-01_14_1,255,282.31243593930935
1783_2015-05-01_14_2,320,304.1725524028102
1783_2015-05-01_14_3,357,308.782076120352
1783_2015-05-01_14_4,305,306.33874014990164
1783_2015-05-01_14_5,311,282.1938629036516
1783_2015-05-01_14_6,276,248.00031704484826
1783_2015-05-01_15_1,320,292.0054090237701
1783_2015-05-01_15_2,357,299.1623391216859
1783_2015-05-01_15_3,305,298.5354854110334
1783_2015-05-01_15_4,311,275.68595562650006
1783_2015-05-01_15_5,276,242.41619815515554
1783_2015-05-01_15_6,316,265.4725862341134
1783_2015-05-01_16_1,357,311.57729977393655
1783_2015-05-01_16_2,305,308.31729775408337
1783_2015-05-01_16_3,311,283.5901569457322
1783_2015-05-01_16_4,276,248.98147195758617
1783_2015-05-01_16_5,316,271.0830034827213
1783_2015-05-01_16_6,236,232.43101731168744
1783_2015-05-01_17_1,305,328.3787913032556
1783_2015-05-01_17_2,311,299.3467099082078
1783_2015-05-01_17_3,276,261.66833061551444
1783_2015-05-01_17_4,316,281.5808745981872
1783_2015-05-01_17_5,236,241.36782783555165
1783_2015-05-01_17_6,127,191.584250772731
1783_2015-05-01_18_1,311,289.0597653563923
1783_2015-05-01_18_2,276,253.6123343493025
1783_2015-05-01_18_3,316,275.11567756473187
1783_2015-05-01_18_4,236,236.0370161152862
1783_2015-05-01_18_5,127,187.06241003760755
1783_2015-05-01_18_6,44,71.68398596003175
1783_2015-05-01_19_1,276,263.23325611632356
1783_2015-05-01_19_2,316,282.6298931533948
1783_2015-05-01_19_3,236,242.04903103813788
1783_2015-05-01_19_4,127,192.00322505631783
1783_2015-05-01_19_5,44,75.86089630926745
1783_2015-05-01_19_6,2,17.59424746375541
1783_2015-05-01_20_1,316,288.21058971474736
1783_2015-05-01_20_2,236,246.39692097488927
1783_2015-05-01_20_3,127,195.47205759600502
1783_2015-05-01_20_4,44,78.70288782185446
1783_2015-05-01_20_5,2,19.989223358205777
1783_2015-05-01_20_6,0,10.555040940530034
1783_2015-05-01_21_1,236,258.5092908064752
1783_2015-05-01_21_2,127,204.8871079024945
1783_2015-05-01_21_3,44,86.19461117012202
1783_2015-05-01_21_4,2,26.10946150451963
1783_2015-05-01_21_5,0,15.697246415727392
1783_2015-05-01_21_6,1,14.571292759966042
1783_2015-05-01_22_1,127,195.10234039783717
1783_2015-05-01_22_2,44,78.6049929153993
