,history,ys
1273_2015-05-01_0_1,11,13.44984314344986
1273_2015-05-01_0_2,7,3.474688454075264
1273_2015-05-01_0_3,4,-3.448508648402516
1273_2015-05-01_0_4,1,-5.916573242828494
1273_2015-05-01_0_5,4,-7.270714034237397
1273_2015-05-01_0_6,5,-4.680942362191606
1273_2015-05-01_1_1,7,2.411282777298392
1273_2015-05-01_1_2,4,-3.910102131437353
1273_2015-05-01_1_3,1,-6.116937552525493
1273_2015-05-01_1_4,4,-7.357686354927664
1273_2015-05-01_1_5,5,-4.718694516782537
1273_2015-05-01_1_6,5,-4.574308346983047
1273_2015-05-01_2_1,4,-1.9182734068955645
1273_2015-05-01_2_2,1,-5.252342620743185
1273_2015-05-01_2_3,4,-6.982390833997858
1273_2015-05-01_2_4,5,-4.555789643907503
1273_2015-05-01_2_5,5,-4.503596080188255
1273_2015-05-01_2_6,11,-4.4320745177365355
1273_2015-05-01_3_1,1,-2.6833922149027303
1273_2015-05-01_3_2,4,-5.867284161660498
1273_2015-05-01_3_3,5,-4.0717542602805725
1273_2015-05-01_3_4,5,-4.293490394830215
1273_2015-05-01_3_5,11,-4.340873751203699
1273_2015-05-01_3_6,5,-4.374017272128747
1273_2015-05-01_4_1,4,-4.268430699716861
1273_2015-05-01_4_2,5,-3.3777384632260032
1273_2015-05-01_4_3,5,-3.992238316527868
1273_2015-05-01_4_4,11,-4.210108983754344
1273_2015-05-01_4_5,5,-4.317256090219121
1273_2015-05-01_4_6,7,-6.7721802433254235
1273_2015-05-01_5_1,5,0.21134689010565477
1273_2015-05-01_5_2,5,-2.4343207265310833
1273_2015-05-01_5_3,11,-3.5338622559391455
1273_2015-05-01_5_4,5,-4.023717049428561
1273_2015-05-01_5_5,7,-6.644763484080729
1273_2015-05-01_5_6,4,-6.865306419122593
1273_2015-05-01_6_1,5,-0.35570564670757143
1273_2015-05-01_6_2,11,-2.6315958908657047
1273_2015-05-01_6_3,5,-3.632069454642024
1273_2015-05-01_6_4,7,-6.474760651427852
1273_2015-05-01_6_5,4,-6.791513134454353
1273_2015-05-01_6_6,5,-5.257017863427976
1273_2015-05-01_7_1,11,-0.3068397924676436
1273_2015-05-01_7_2,5,-2.6229604305895977
1273_2015-05-01_7_3,7,-6.036735764937947
