,history,ys
1580_2015-05-01_0_1,2,4.61519169061093
1580_2015-05-01_0_2,6,4.339125294265475
1580_2015-05-01_0_3,3,3.7603021600188913
1580_2015-05-01_0_4,3,6.351207097467197
1580_2015-05-01_0_5,10,9.439837628757076
1580_2015-05-01_0_6,23,18.156015184078612
1580_2015-05-01_1_1,6,2.944965480038043
1580_2015-05-01_1_2,3,2.5057471397842224
1580_2015-05-01_1_3,3,5.172903269079163
1580_2015-05-01_1_4,10,8.303184671088685
1580_2015-05-01_1_5,23,17.04211626752489
1580_2015-05-01_1_6,22,19.929892408670334
1580_2015-05-01_2_1,3,3.89445858803561
1580_2015-05-01_2_2,3,6.356453406400886
1580_2015-05-01_2_3,10,9.374681090229085
1580_2015-05-01_2_4,23,18.052409314730127
1580_2015-05-01_2_5,22,20.906753800942525
1580_2015-05-01_2_6,16,13.117810118944863
1580_2015-05-01_3_1,3,5.982993739343037
1580_2015-05-01_3_2,10,9.068777319801692
1580_2015-05-01_3_3,23,17.78340229254017
1580_2015-05-01_3_4,22,20.65789915346742
1580_2015-05-01_3_5,16,12.879962972317855
1580_2015-05-01_3_6,4,6.910389244809018
1580_2015-05-01_4_1,10,7.892953068796932
1580_2015-05-01_4_2,23,16.85001586985528
1580_2015-05-01_4_3,22,19.856923085487345
1580_2015-05-01_4_4,16,12.15130618632486
1580_2015-05-01_4_5,4,6.221233237348301
1580_2015-05-01_4_6,4,2.178381694484864
1580_2015-05-01_5_1,23,17.64500608411707
1580_2015-05-01_5_2,22,20.471665236250864
1580_2015-05-01_5_3,16,12.667604155095129
1580_2015-05-01_5_4,4,6.683763892819082
1580_2015-05-01_5_5,4,2.611545133091088
1580_2015-05-01_5_6,2,2.763432719098306
1580_2015-05-01_6_1,22,22.42232203717654
1580_2015-05-01_6_2,16,14.142334685376799
1580_2015-05-01_6_3,4,7.898563695256102
1580_2015-05-01_6_4,4,3.6843793252984653
1580_2015-05-01_6_5,2,3.7587274869163583
1580_2015-05-01_6_6,2,2.9872391790146375
1580_2015-05-01_7_1,16,13.99290717626753
1580_2015-05-01_7_2,4,7.787800683084303
1580_2015-05-01_7_3,4,3.594733165410629
1580_2015-05-01_7_4,2,3.6806146020847734
1580_2015-05-01_7_5,2,2.9154255361633847
1580_2015-05-01_7_6,4,2.9722823553901287
1580_2015-05-01_8_1,4,8.480735731370007
1580_2015-05-01_8_2,4,4.099496541903651
1580_2015-05-01_8_3,2,4.08260707297742
1580_2015-05-01_8_4,2,3.2612883945877025
1580_2015-05-01_8_5,4,3.287488560464573
1580_2015-05-01_8_6,8,3.7886505682635985
1580_2015-05-01_9_1,4,2.5847242325400552
1580_2015-05-01_9_2,2,2.996174234577654
1580_2015-05-01_9_3,2,2.40879493502365
1580_2015-05-01_9_4,4,2.5627636327324197
1580_2015-05-01_9_5,8,3.133709381131089
1580_2015-05-01_9_6,3,2.665376560943746
1580_2015-05-01_10_1,2,3.4659972884614234
1580_2015-05-01_10_2,2,2.741108867041966
1580_2015-05-01_10_3,4,2.819976487167559
1580_2015-05-01_10_4,8,3.349905066321303
1580_2015-05-01_10_5,3,2.8591698696028987
1580_2015-05-01_10_6,3,2.0151074089314105
1580_2015-05-01_11_1,2,2.262134162452016
1580_2015-05-01_11_2,4,2.48541165753433
1580_2015-05-01_11_3,8,3.0942100968079735
1580_2015-05-01_11_4,3,2.64655033845177
1580_2015-05-01_11_5,3,1.8260143332418122
1580_2015-05-01_11_6,3,2.564996241538849
1580_2015-05-01_12_1,4,2.400960752934206
1580_2015-05-01_12_2,8,3.0358875555965747
1580_2015-05-01_12_3,3,2.602497863135933
1580_2015-05-01_12_4,3,1.7897555612078926
1580_2015-05-01_12_5,3,2.532994132774207
1580_2015-05-01_12_6,2,2.2680031240459364
1580_2015-05-01_13_1,8,3.5446556781463467
1580_2015-05-01_13_2,3,2.950241132863643
1580_2015-05-01_13_3,3,2.0495548071801584
1580_2015-05-01_13_4,3,2.744762162828983
1580_2015-05-01_13_5,2,2.453538161469252
1580_2015-05-01_13_6,2,2.0721210616733368
1580_2015-05-01_14_1,3,4.352065348084834
1580_2015-05-01_14_2,3,2.9986823225826496
1580_2015-05-01_14_3,3,3.446648703768302
1580_2015-05-01_14_4,2,3.020392565610324
1580_2015-05-01_14_5,2,2.5652257451249083
1580_2015-05-01_14_6,0,2.5792002671345187
1580_2015-05-01_15_1,3,2.5775223253288284
1580_2015-05-01_15_2,3,3.1639601077263633
1580_2015-05-01_15_3,2,2.813330284620335
1580_2015-05-01_15_4,2,2.399467182147391
1580_2015-05-01_15_5,0,2.4360002705628037
1580_2015-05-01_15_6,1,2.305748601232933
1580_2015-05-01_16_1,3,3.2943688127368924
1580_2015-05-01_16_2,2,2.900165519528872
1580_2015-05-01_16_3,2,2.4625047290786553
1580_2015-05-01_16_4,0,2.4860405952726894
1580_2015-05-01_16_5,1,2.348690335686207
1580_2015-05-01_16_6,2,2.887389945917801
1580_2015-05-01_17_1,2,2.8100483589106116
1580_2015-05-01_17_2,2,2.402939980450613
1580_2015-05-01_17_3,0,2.44316206458844
1580_2015-05-01_17_4,1,2.3149250555143572
1580_2015-05-01_17_5,2,2.858601969830905
1580_2015-05-01_17_6,5,3.5226186339942553
1580_2015-05-01_18_1,2,2.156816991264156
1580_2015-05-01_18_2,0,2.2815917093261304
1580_2015-05-01_18_3,1,2.1995331516336467
1580_2015-05-01_18_4,2,2.768430608216683
1580_2015-05-01_18_5,5,3.446221734874674
1580_2015-05-01_18_6,5,4.236872200643165
1580_2015-05-01_19_1,0,2.234272934142966
1580_2015-05-01_19_2,1,2.1686670970977877
1580_2015-05-01_19_3,2,2.746550209498587
1580_2015-05-01_19_4,5,3.4292488838379946
1580_2015-05-01_19_5,5,4.2225796545420025
1580_2015-05-01_19_6,7,6.7590584101866815
1580_2015-05-01_20_1,1,1.4987569229313618
1580_2015-05-01_20_2,2,2.3121487102142217
1580_2015-05-01_20_3,5,3.123470437245762
1580_2015-05-01_20_4,5,3.987049097782439
1580_2015-05-01_20_5,7,6.56189437727582
1580_2015-05-01_20_6,6,6.62462948481125
1580_2015-05-01_21_1,2,2.1634790504059773
1580_2015-05-01_21_2,5,3.0275978218370816
1580_2015-05-01_21_3,5,3.920011576745665
1580_2015-05-01_21_4,7,6.510605225693021
1580_2015-05-01_21_5,6,6.581941439254016
1580_2015-05-01_21_6,4,7.482485534421242
1580_2015-05-01_22_1,5,2.9791317256788807
1580_2015-05-01_22_2,5,3.888918630843931
1580_2015-05-01_22_3,7,6.489000619290947
1580_2015-05-01_22_4,6,6.56551891391753
1580_2015-05-01_22_5,4,7.468893244015298
1580_2015-05-01_22_6,9,10.247424620717014
1580_2015-05-01_23_1,5,4.485027615216444
1580_2015-05-01_23_2,7,6.869576252574849
1580_2015-05-01_23_3,6,6.828381119603923
1580_2015-05-01_23_4,4,7.66746598921549
1580_2015-05-01_23_5,9,10.410885195296757
1580_2015-05-01_23_6,11,7.4342003275319275
1580_2015-05-02_0_1,7,7.020770432232845
1580_2015-05-02_0_2,6,6.924469130229165
1580_2015-05-02_0_3,4,7.733457801644784
1580_2015-05-02_0_4,9,10.460439906897442
1580_2015-05-02_0_5,11,7.474777800697893
1580_2015-05-02_0_6,11,11.9179089110496
1580_2015-05-02_1_1,6,6.9183976198385215
1580_2015-05-02_1_2,4,7.729615725682407
1580_2015-05-02_1_3,9,10.457815434815958
1580_2015-05-02_1_4,11,7.472818325216952
1580_2015-05-02_1_5,11,11.916312627872891
1580_2015-05-02_1_6,14,13.224903274172807
