,history,ys
1530_2015-05-01_0_1,12,7.4802110010636635
1530_2015-05-01_0_2,14,7.715050077252307
1530_2015-05-01_0_3,4,6.310815864668785
1530_2015-05-01_0_4,13,10.225981793938749
1530_2015-05-01_0_5,25,17.33532473864279
1530_2015-05-01_0_6,39,34.54799905606794
1530_2015-05-01_1_1,14,10.494505856066198
1530_2015-05-01_1_2,4,8.775461149560744
1530_2015-05-01_1_3,13,12.50728364439902
1530_2015-05-01_1_4,25,19.509847375163062
1530_2015-05-01_1_5,39,36.660332202361786
1530_2015-05-01_1_6,42,39.43167754757329
1530_2015-05-01_2_1,4,10.70317220370029
1530_2015-05-01_2_2,13,14.123729789073575
1530_2015-05-01_2_3,25,20.945016247965118
1530_2015-05-01_2_4,39,37.98992643316552
1530_2015-05-01_2_5,42,40.699785084097094
1530_2015-05-01_2_6,46,38.27900209615264
1530_2015-05-01_3_1,13,10.640803638533711
1530_2015-05-01_3_2,25,18.128321149149375
1530_2015-05-01_3_3,39,35.561236025928494
1530_2015-05-01_3_4,42,38.49706498153115
1530_2015-05-01_3_5,46,36.207886176629316
1530_2015-05-01_3_6,13,16.119378694464153
1530_2015-05-01_4_1,25,19.307050683356287
1530_2015-05-01_4_2,39,36.48829349880352
1530_2015-05-01_4_3,42,39.277551977855204
1530_2015-05-01_4_4,46,36.90301210461189
1530_2015-05-01_4_5,13,16.76479089150083
1530_2015-05-01_4_6,11,8.518604144515164
1530_2015-05-01_5_1,39,39.2476459295504
1530_2015-05-01_5_2,42,41.39822984513145
1530_2015-05-01_5_3,46,38.651734711987416
1530_2015-05-01_5_4,13,18.296891108251266
1530_2015-05-01_5_5,11,9.924545240284672
1530_2015-05-01_5_6,8,8.72845677146081
1530_2015-05-01_6_1,42,41.28111416721645
1530_2015-05-01_6_2,46,38.56348070554505
1530_2015-05-01_6_3,13,18.22544572989273
1530_2015-05-01_6_4,11,9.862888998776981
1530_2015-05-01_6_5,8,8.672501632306638
1530_2015-05-01_6_6,3,7.473236151092557
1530_2015-05-01_7_1,46,38.89657442055927
1530_2015-05-01_7_2,13,18.472211850586227
1530_2015-05-01_7_3,11,10.059379179018586
1530_2015-05-01_7_4,8,8.839711753393907
1530_2015-05-01_7_5,3,7.623393863747847
1530_2015-05-01_7_6,6,7.216587775080287
1530_2015-05-01_8_1,13,21.707206180888342
1530_2015-05-01_8_2,11,12.420496958529345
1530_2015-05-01_8_3,8,10.691896694726541
1530_2015-05-01_8_4,3,9.179183092055219
1530_2015-05-01_8_5,6,8.599759363549998
1530_2015-05-01_8_6,8,11.009801393457366
1530_2015-05-01_9_1,11,8.513340485579494
1530_2015-05-01_9_2,8,7.8774669246904
1530_2015-05-01_9_3,3,7.0011410585492335
1530_2015-05-01_9_4,6,6.792340871554574
1530_2015-05-01_9_5,8,9.41822981296982
1530_2015-05-01_9_6,5,6.707963773732681
1530_2015-05-01_10_1,8,8.979093730040795
1530_2015-05-01_10_2,3,7.785442477606198
1530_2015-05-01_10_3,6,7.391836767573556
1530_2015-05-01_10_4,8,9.910097541768614
1530_2015-05-01_10_5,5,7.137150138792725
1530_2015-05-01_10_6,6,5.348089635288578
1530_2015-05-01_11_1,3,7.356522373059555
1530_2015-05-01_11_2,6,7.089648768065189
1530_2015-05-01_11_3,8,9.681716393767584
1530_2015-05-01_11_4,5,6.951753058278934
1530_2015-05-01_11_5,6,5.187725947463467
1530_2015-05-01_11_6,12,7.083518022868029
1530_2015-05-01_12_1,6,5.19991707645339
1530_2015-05-01_12_2,8,8.362831916558946
1530_2015-05-01_12_3,5,5.965321257390363
1530_2015-05-01_12_4,6,4.394909824134067
1530_2015-05-01_12_5,12,6.403461227031173
1530_2015-05-01_12_6,7,4.711689919141188
1530_2015-05-01_13_1,8,8.706850063077187
1530_2015-05-01_13_2,5,6.20337915325141
1530_2015-05-01_13_3,6,4.571258102771872
1530_2015-05-01_13_4,12,6.5438707185521245
1530_2015-05-01_13_5,7,4.831169124731437
1530_2015-05-01_13_6,10,5.274923487395383
1530_2015-05-01_14_1,5,5.901827166064534
1530_2015-05-01_14_2,6,4.36419916149345
1530_2015-05-01_14_3,12,6.391843063244822
1530_2015-05-01_14_4,7,4.711190885258626
1530_2015-05-01_14_5,10,5.173610406293068
1530_2015-05-01_14_6,4,4.831474540631148
1530_2015-05-01_15_1,6,3.9821769225549373
1530_2015-05-01_15_2,12,6.131381754021973
1530_2015-05-01_15_3,7,4.521524769252602
1530_2015-05-01_15_4,10,5.025174366148277
1530_2015-05-01_15_5,4,4.707050345616703
1530_2015-05-01_15_6,8,6.3072167357467785
1530_2015-05-01_16_1,12,6.980702667464671
1530_2015-05-01_16_2,7,5.0968388082071865
1530_2015-05-01_16_3,10,5.440911084459116
1530_2015-05-01_16_4,4,5.029851604934534
1530_2015-05-01_16_5,8,6.575893643649342
1530_2015-05-01_16_6,8,8.268097706199342
1530_2015-05-01_17_1,7,7.197267842123635
1530_2015-05-01_17_2,10,6.855222171018592
1530_2015-05-01_17_3,4,6.0445783634971955
1530_2015-05-01_17_4,8,7.35790847018415
1530_2015-05-01_17_5,8,8.914584298029157
1530_2015-05-01_17_6,5,11.789868427083638
1530_2015-05-01_18_1,10,6.773108085287009
1530_2015-05-01_18_2,4,5.98959166143223
1530_2015-05-01_18_3,8,7.318720329356748
1530_2015-05-01_18_4,8,8.884597001401913
1530_2015-05-01_18_5,5,11.765239574408978
1530_2015-05-01_18_6,11,14.287982865890072
1530_2015-05-01_19_1,4,7.326293271825015
1530_2015-05-01_19_2,8,8.209263115591341
1530_2015-05-01_19_3,8,9.515303932253762
1530_2015-05-01_19_4,5,12.244622036056759
1530_2015-05-01_19_5,11,14.679236077945825
1530_2015-05-01_19_6,13,15.287040222048613
1530_2015-05-01_20_1,8,6.8375333081140655
1530_2015-05-01_20_2,8,8.605751982096052
1530_2015-05-01_20_3,5,11.604235153713569
1530_2015-05-01_20_4,11,14.195606837338444
1530_2015-05-01_20_5,13,14.894704414975298
1530_2015-05-01_20_6,20,15.843316925632617
1530_2015-05-01_21_1,8,9.083167245262848
1530_2015-05-01_21_2,5,11.919398596943067
1530_2015-05-01_21_3,11,14.416277395343796
1530_2015-05-01_21_4,13,15.06034376003464
1530_2015-05-01_21_5,20,15.9769068768314
1530_2015-05-01_21_6,10,13.68695553480565
1530_2015-05-01_22_1,5,11.476247167484503
1530_2015-05-01_22_2,11,14.12493738116271
1530_2015-05-01_22_3,13,14.85741629972719
1530_2015-05-01_22_4,20,15.825469532019314
1530_2015-05-01_22_5,10,13.565505293831905
1530_2015-05-01_22_6,17,17.497436779451164
1530_2015-05-01_23_1,11,11.484719596269077
1530_2015-05-01_23_2,13,13.128349803598883
1530_2015-05-01_23_3,20,14.62704302619573
1530_2015-05-01_23_4,10,12.676115351081924
1530_2015-05-01_23_5,17,16.788025263631003
1530_2015-05-01_23_6,20,14.03405273724255
1530_2015-05-02_0_1,13,12.931392011831486
1530_2015-05-02_0_2,20,14.498522114696549
1530_2015-05-02_0_3,10,12.587450985990046
1530_2015-05-02_0_4,17,16.72257273568127
1530_2015-05-02_0_5,20,13.982118445657868
1530_2015-05-02_0_6,27,25.607837592389416
1530_2015-05-02_1_1,20,14.526314090368622
1530_2015-05-02_1_2,10,12.605524557425221
1530_2015-05-02_1_3,17,16.734986463920002
1530_2015-05-02_1_4,20,13.991235968888638
1530_2015-05-02_1_5,27,25.615035454030053
1530_2015-05-02_1_6,28,26.2836090908118
1530_2015-05-02_2_1,10,14.816446318081672
1530_2015-05-02_2_2,17,18.16819283765487
1530_2015-05-02_2_3,20,14.971513359486766
1530_2015-05-02_2_4,27,26.33153404044245
1530_2015-05-02_2_5,28,26.846486779220882
1530_2015-05-02_2_6,29,27.212165081893374
1530_2015-05-02_3_1,17,16.227988426427622
1530_2015-05-02_3_2,20,13.717583935843997
1530_2015-05-02_3_3,27,25.47728015988582
1530_2015-05-02_3_4,28,26.224997710320842
1530_2015-05-02_3_5,29,26.72623480139574
1530_2015-05-02_3_6,33,27.72792223220385
1530_2015-05-02_4_1,20,14.027784940822219
1530_2015-05-02_4_2,27,25.677188958972106
1530_2015-05-02_4_3,28,26.360674100511247
1530_2015-05-02_4_4,29,26.824503239449285
1530_2015-05-02_4_5,33,27.804404833877644
1530_2015-05-02_4_6,20,22.754881250361258
1530_2015-05-02_5_1,27,28.071157958786074
1530_2015-05-02_5_2,28,27.8993151197592
1530_2015-05-02_5_3,29,27.865015001064435
1530_2015-05-02_5_4,33,28.55481391032877
1530_2015-05-02_5_5,20,23.336338844256325
1530_2015-05-02_5_6,21,17.59547213264272
1530_2015-05-02_6_1,28,27.47090493091435
1530_2015-05-02_6_2,29,27.59037085157246
1530_2015-05-02_6_3,33,28.36972062580969
1530_2015-05-02_6_4,20,23.2033985792838
1530_2015-05-02_6_5,21,17.49290500643239
1530_2015-05-02_6_6,16,14.632618453218445
1530_2015-05-02_7_1,29,27.80153379735479
1530_2015-05-02_7_2,33,28.504765163950612
1530_2015-05-02_7_3,20,23.294112984050617
1530_2015-05-02_7_4,21,17.557802238023346
1530_2015-05-02_7_5,16,14.682480150561819
1530_2015-05-02_7_6,13,12.024403196059767
1530_2015-05-02_8_1,33,28.982115939282323
1530_2015-05-02_8_2,20,23.598690900924097
1530_2015-05-02_8_3,21,17.761760030637237
1530_2015-05-02_8_4,16,14.827838366655843
1530_2015-05-02_8_5,13,12.135633901065226
1530_2015-05-02_8_6,13,12.765083914686375
1530_2015-05-02_9_1,20,25.195978970844234
1530_2015-05-02_9_2,21,18.778697780180927
1530_2015-05-02_9_3,16,15.50678946559482
1530_2015-05-02_9_4,13,12.617746904185731
1530_2015-05-02_9_5,13,13.132561383688863
1530_2015-05-02_9_6,10,12.94534297576212
1530_2015-05-02_10_1,21,16.716787082446167
1530_2015-05-02_10_2,16,14.196773135209135
1530_2015-05-02_10_3,13,11.74562169459426
1530_2015-05-02_10_4,13,12.51545704667684
1530_2015-05-02_10_5,10,12.476758931959026
1530_2015-05-02_10_6,20,9.883059458464299
1530_2015-05-02_11_1,16,15.893563424212822
1530_2015-05-02_11_2,13,12.821524410542867
1530_2015-05-02_11_3,13,13.229764889192644
1530_2015-05-02_11_4,10,12.980479640167129
