,history,ys
1232_2015-05-01_0_1,682,733.3493349341924
1232_2015-05-01_0_2,420,479.10582107642347
1232_2015-05-01_0_3,263,354.68377411004315
1232_2015-05-01_0_4,295,327.36782176586235
1232_2015-05-01_0_5,211,243.75222308572393
1232_2015-05-01_0_6,318,338.8784960222321
1232_2015-05-01_1_1,420,435.3334137894236
1232_2015-05-01_1_2,263,317.74988352286937
1232_2015-05-01_1_3,295,294.7964406502298
1232_2015-05-01_1_4,211,213.96560345381238
1232_2015-05-01_1_5,318,310.8713421719529
1232_2015-05-01_1_6,516,484.72107599416347
1232_2015-05-01_2_1,263,304.96604225841656
1232_2015-05-01_2_2,295,284.24788494688516
1232_2015-05-01_2_3,211,204.84280710529504
1232_2015-05-01_2_4,318,302.65846813453214
1232_2015-05-01_2_5,516,477.08945468017134
1232_2015-05-01_2_6,776,656.504810771165
1232_2015-05-01_3_1,295,249.99786359850202
1232_2015-05-01_3_2,211,177.21568809529867
1232_2015-05-01_3_3,318,279.2553024913146
1232_2015-05-01_3_4,516,456.38163796756214
1232_2015-05-01_3_5,776,637.518420574989
1232_2015-05-01_3_6,836,742.6128074503708
1232_2015-05-01_4_1,211,213.34554759964033
1232_2015-05-01_4_2,318,307.87413060159935
1232_2015-05-01_4_3,516,480.2103154691332
1232_2015-05-01_4_4,776,658.290644593684
1232_2015-05-01_4_5,836,761.4331076239816
1232_2015-05-01_4_6,886,810.9595175691853
1232_2015-05-01_5_1,318,306.01550908668554
1232_2015-05-01_5_2,516,478.7599315703827
1232_2015-05-01_5_3,776,657.1006091735771
1232_2015-05-01_5_4,836,760.4091915292759
1232_2015-05-01_5_5,886,810.0416928429325
1232_2015-05-01_5_6,942,869.0806052389396
1232_2015-05-01_6_1,516,488.156066382154
1232_2015-05-01_6_2,776,664.3421522830993
1232_2015-05-01_6_3,836,766.2766603138518
1232_2015-05-01_6_4,886,815.0323783697556
1232_2015-05-01_6_5,942,873.5112655300873
1232_2015-05-01_6_6,995,891.2521520554334
1232_2015-05-01_7_1,776,685.9819974685436
1232_2015-05-01_7_2,836,782.7802814579087
1232_2015-05-01_7_3,886,828.2603102932958
1232_2015-05-01_7_4,942,884.6488290758958
1232_2015-05-01_7_5,995,901.0542295313084
1232_2015-05-01_7_6,883,843.8260363083077
1232_2015-05-01_8_1,836,852.2307706571063
1232_2015-05-01_8_2,886,880.7562807510517
1232_2015-05-01_8_3,942,926.3312275661577
1232_2015-05-01_8_4,995,935.8349795351162
1232_2015-05-01_8_5,883,874.1958731998501
1232_2015-05-01_8_6,965,923.0608618840646
1232_2015-05-01_9_1,886,868.3110508646083
1232_2015-05-01_9_2,942,916.9958672606527
1232_2015-05-01_9_3,995,928.4832702525158
1232_2015-05-01_9_4,883,868.1104908334545
1232_2015-05-01_9_5,965,917.7852450007467
1232_2015-05-01_9_6,829,835.5555600786437
1232_2015-05-01_10_1,942,930.4879646837237
1232_2015-05-01_10_2,995,938.5371831467739
1232_2015-05-01_10_3,883,875.9710378035703
1232_2015-05-01_10_4,965,924.2451253512806
1232_2015-05-01_10_5,829,841.1190511489532
1232_2015-05-01_10_6,635,727.3003559135608
1232_2015-05-01_11_1,995,947.2782056373738
1232_2015-05-01_11_2,883,882.4471360154263
1232_2015-05-01_11_3,965,929.276044262564
1232_2015-05-01_11_4,829,845.2266454325803
1232_2015-05-01_11_5,635,730.816356238147
1232_2015-05-01_11_6,821,908.751480588776
1232_2015-05-01_12_1,883,918.5396912772628
1232_2015-05-01_12_2,965,955.8811049745643
1232_2015-05-01_12_3,829,865.7762748542502
1232_2015-05-01_12_4,635,747.4944585581813
1232_2015-05-01_12_5,821,922.9447912289573
1232_2015-05-01_12_6,1211,1201.4056326576724
1232_2015-05-01_13_1,965,929.094789505234
1232_2015-05-01_13_2,829,846.1202567774287
1232_2015-05-01_13_3,635,732.3913004718004
1232_2015-05-01_13_4,821,910.7554763913071
1232_2015-05-01_13_5,1211,1191.0910973091022
1232_2015-05-01_13_6,1459,1342.983738893396
1232_2015-05-01_14_1,829,873.0988462896063
1232_2015-05-01_14_2,635,752.1074910221558
1232_2015-05-01_14_3,821,925.8315890186041
1232_2015-05-01_14_4,1211,1203.19308370383
1232_2015-05-01_14_5,1459,1353.1652114462495
1232_2015-05-01_14_6,1322,1162.6391649017407
1232_2015-05-01_15_1,635,719.064870322272
1232_2015-05-01_15_2,821,901.7753022795503
1232_2015-05-01_15_3,1211,1184.8835768946963
1232_2015-05-01_15_4,1459,1338.5473653571257
1232_2015-05-01_15_5,1322,1150.4178992940272
1232_2015-05-01_15_6,1290,1192.4749677352324
1232_2015-05-01_16_1,821,838.9509360953375
1232_2015-05-01_16_2,1211,1139.311588495471
1232_2015-05-01_16_3,1459,1304.0233844776335
1232_2015-05-01_16_4,1322,1123.0145201999576
1232_2015-05-01_16_5,1290,1169.7307134799353
1232_2015-05-01_16_6,1406,1351.6736849852532
1232_2015-05-01_17_1,1211,1125.930284454591
1232_2015-05-01_17_2,1459,1294.3524718735448
1232_2015-05-01_17_3,1322,1115.7245826832036
1232_2015-05-01_17_4,1290,1163.9830308938695
1232_2015-05-01_17_5,1406,1346.9470319649363
1232_2015-05-01_17_6,1203,1280.144287827401
