,history,ys
1441_2015-05-01_0_1,6,2.158664703568495
1441_2015-05-01_0_2,4,0.7156134167895576
1441_2015-05-01_0_3,5,-0.4593881143834979
1441_2015-05-01_0_4,2,-0.5511915839782316
1441_2015-05-01_0_5,4,-0.696979475932448
1441_2015-05-01_0_6,10,2.071865487899582
1441_2015-05-01_1_1,4,1.8605090787613088
1441_2015-05-01_1_2,5,0.42333794676998404
1441_2015-05-01_1_3,2,0.1943586702445863
1441_2015-05-01_1_4,4,-0.06324647777134906
1441_2015-05-01_1_5,10,2.611977975210693
1441_2015-05-01_1_6,10,6.291683540830277
1441_2015-05-01_2_1,5,1.0185495230823367
1441_2015-05-01_2_2,2,0.6479420630438995
1441_2015-05-01_2_3,4,0.31924196914433356
1441_2015-05-01_2_4,10,2.9366467878252043
1441_2015-05-01_2_5,10,6.567866296609024
1441_2015-05-01_2_6,6,7.500591703536946
1441_2015-05-01_3_1,2,1.7252250346660962
1441_2015-05-01_3_2,4,1.1358522522896208
1441_2015-05-01_3_3,10,3.624479521480125
1441_2015-05-01_3_4,10,7.151003727871314
1441_2015-05-01_3_5,6,7.995806782352989
1441_2015-05-01_3_6,12,3.2175341184081128
1441_2015-05-01_4_1,4,1.2093634774853192
1441_2015-05-01_4_2,10,3.680067470874975
1441_2015-05-01_4_3,10,7.197787641626351
1441_2015-05-01_4_4,6,8.03543075915945
1441_2015-05-01_4_5,12,3.251138140824953
1441_2015-05-01_4_6,2,0.746597223993882
1441_2015-05-01_5_1,10,4.423113983325781
1441_2015-05-01_5_2,10,7.758991039164172
1441_2015-05-01_5_3,6,8.507470605314953
1441_2015-05-01_5_4,12,3.6506304489097667
1441_2015-05-01_5_5,2,1.0850366354127852
1441_2015-05-01_5_6,2,0.7641956373856403
1441_2015-05-01_6_1,10,9.24076408543648
1441_2015-05-01_6_2,6,9.625869848071078
1441_2015-05-01_6_3,12,4.59091635197924
1441_2015-05-01_6_4,2,1.8803339634539724
1441_2015-05-01_6_5,2,1.4373888297128774
1441_2015-05-01_6_6,2,1.1514078096971374
1441_2015-05-01_7_1,6,9.827385744425467
1441_2015-05-01_7_2,12,4.742950397123017
1441_2015-05-01_7_3,2,2.008109658894818
1441_2015-05-01_7_4,2,1.5454094572227683
1441_2015-05-01_7_5,2,1.242781728646292
1441_2015-05-01_7_6,8,1.5477491363189568
1441_2015-05-01_8_1,12,3.7277040402246473
1441_2015-05-01_8_2,2,1.2423938009884008
1441_2015-05-01_8_3,2,0.9020671492375779
1441_2015-05-01_8_4,2,0.6991329350755131
1441_2015-05-01_8_5,8,1.0881496933536936
1441_2015-05-01_8_6,5,0.8763662151414662
1441_2015-05-01_9_1,2,3.435765343895702
1441_2015-05-01_9_2,2,2.555903634662184
1441_2015-05-01_9_3,2,2.088262504926921
1441_2015-05-01_9_4,8,2.2615544576439626
1441_2015-05-01_9_5,5,1.867812933469665
1441_2015-05-01_9_6,2,0.9577484696266508
1441_2015-05-01_10_1,2,2.1753512494821976
1441_2015-05-01_10_2,2,1.8013954946087543
1441_2015-05-01_10_3,8,2.0206737896167826
1441_2015-05-01_10_4,5,1.6644232360909292
1441_2015-05-01_10_5,2,0.7859967534615392
1441_2015-05-01_10_6,5,-0.22409636359639706
1441_2015-05-01_11_1,2,1.7549350576355818
1441_2015-05-01_11_2,8,1.9856613483298775
1441_2015-05-01_11_3,5,1.6350334554008417
1441_2015-05-01_11_4,2,0.761192897095493
1441_2015-05-01_11_5,5,-0.245028094599256
1441_2015-05-01_11_6,3,1.050008535765402
1441_2015-05-01_12_1,8,2.050565979369909
1441_2015-05-01_12_2,5,1.683927955880077
1441_2015-05-01_12_3,2,0.8022181862652885
1441_2015-05-01_12_4,5,-0.21042447009481213
1441_2015-05-01_12_5,3,1.079186331650305
1441_2015-05-01_12_6,2,2.0911860969849756
1441_2015-05-01_13_1,5,3.2587987204530418
1441_2015-05-01_13_2,2,1.988066025824995
1441_2015-05-01_13_3,5,0.7840248035617272
1441_2015-05-01_13_4,3,1.917336698555812
1441_2015-05-01_13_5,2,2.7971588454451357
1441_2015-05-01_13_6,4,3.3377173796933812
1441_2015-05-01_14_1,2,2.4486633999750014
1441_2015-05-01_14_2,5,1.130631216849782
1441_2015-05-01_14_3,3,2.207785147386303
1441_2015-05-01_14_4,2,3.0417052681267243
1441_2015-05-01_14_5,4,3.5433998912877813
1441_2015-05-01_14_6,11,2.3392791004565607
1441_2015-05-01_15_1,5,1.012056964640964
1441_2015-05-01_15_2,3,2.1186320140414607
1441_2015-05-01_15_3,2,2.9670729802073357
1441_2015-05-01_15_4,4,3.480651583713713
1441_2015-05-01_15_5,11,2.286608769676178
1441_2015-05-01_15_6,9,2.830575492241846
1441_2015-05-01_16_1,3,3.1712313993988865
1441_2015-05-01_16_2,2,3.75756365910963
1441_2015-05-01_16_3,4,4.141451930887299
1441_2015-05-01_16_4,11,2.841084809003068
1441_2015-05-01_16_5,9,3.294685894704388
1441_2015-05-01_16_6,9,3.7147683122490864
1441_2015-05-01_17_1,2,3.7124483678555533
1441_2015-05-01_17_2,4,4.107626798227884
1441_2015-05-01_17_3,11,2.812865516451447
1441_2015-05-01_17_4,9,3.271073522507635
1441_2015-05-01_17_5,9,3.6950847289017803
1441_2015-05-01_17_6,7,4.52696720676532
1441_2015-05-01_18_1,4,3.6575635173754306
1441_2015-05-01_18_2,11,2.476216149822556
1441_2015-05-01_18_3,9,2.9910103136695056
1441_2015-05-01_18_4,9,3.46169595388779
1441_2015-05-01_18_5,7,4.3339865718742105
1441_2015-05-01_18_6,13,6.119437375388465
1441_2015-05-01_19_1,11,2.565899096040642
1441_2015-05-01_19_2,9,3.0578723719814915
1441_2015-05-01_19_3,9,3.5170912162433168
1441_2015-05-01_19_4,7,4.379776489157951
1441_2015-05-01_19_5,13,6.154359228623632
1441_2015-05-01_19_6,12,5.8893990863317605
1441_2015-05-01_20_1,9,5.255781786001336
1441_2015-05-01_20_2,9,5.147890723336627
1441_2015-05-01_20_3,7,5.719894640707826
1441_2015-05-01_20_4,13,7.176148465407344
1441_2015-05-01_20_5,12,6.752387161058335
1441_2015-05-01_20_6,10,4.271938916175244
1441_2015-05-01_21_1,9,6.116687176741613
1441_2015-05-01_21_2,7,6.43217862192927
1441_2015-05-01_21_3,13,7.716006810436149
1441_2015-05-01_21_4,12,7.208217218030456
1441_2015-05-01_21_5,10,4.656856598759861
1441_2015-05-01_21_6,12,4.523513185267552
1441_2015-05-01_22_1,7,7.169046762179491
1441_2015-05-01_22_2,13,8.21468076934945
1441_2015-05-01_22_3,12,7.626931239706999
1441_2015-05-01_22_4,10,5.010334211620295
1441_2015-05-01_22_5,12,4.821924697878367
1441_2015-05-01_22_6,5,3.390302110109675
1441_2015-05-01_23_1,13,8.175475885545506
1441_2015-05-01_23_2,12,7.597309531021974
1441_2015-05-01_23_3,10,4.98546641357381
1441_2015-05-01_23_4,12,4.800937734151008
1441_2015-05-01_23_5,5,3.3725921955130542
1441_2015-05-01_23_6,5,1.9174770044637985
1441_2015-05-02_0_1,12,8.938197152781402
1441_2015-05-02_0_2,10,6.00335240242084
1441_2015-05-02_0_3,12,5.654637997917057
1441_2015-05-02_0_4,5,4.091787974535598
1441_2015-05-02_0_5,5,2.522847540923117
1441_2015-05-02_0_6,3,4.808715438940654
1441_2015-05-02_1_1,10,6.827552098580828
1441_2015-05-02_1_2,12,6.277148107183585
1441_2015-05-02_1_3,5,4.6140130020098375
1441_2015-05-02_1_4,5,2.9631211703890235
1441_2015-05-02_1_5,3,5.179704247180905
1441_2015-05-02_1_6,5,2.9671705819967755
1441_2015-05-02_2_1,12,7.122534364917168
1441_2015-05-02_2_2,5,5.251557011200646
1441_2015-05-02_2_3,5,3.498094684221378
1441_2015-05-02_2_4,3,5.630946585938963
1441_2015-05-02_2_5,5,3.3476662327003384
1441_2015-05-02_2_6,3,2.6846281023410428
1441_2015-05-02_3_1,5,6.54643219042013
1441_2015-05-02_3_2,5,4.474152486325883
1441_2015-05-02_3_3,3,6.450157282255241
1441_2015-05-02_3_4,5,4.038910816754316
1441_2015-05-02_3_5,3,3.2677983721833743
1441_2015-05-02_3_6,13,8.14098476358144
1441_2015-05-02_4_1,5,4.064146858435599
1441_2015-05-02_4_2,3,6.1411331513999405
1441_2015-05-02_4_3,5,3.7794995563765523
1441_2015-05-02_4_4,3,3.0488511719089955
1441_2015-05-02_4_5,13,7.9562009063415084
1441_2015-05-02_4_6,7,2.596911480148935
1441_2015-05-02_5_1,3,6.389150642506678
1441_2015-05-02_5_2,5,3.966434857516119
1441_2015-05-02_5_3,3,3.2057945131811882
1441_2015-05-02_5_4,13,8.088687841223798
1441_2015-05-02_5_5,7,2.708754643918875
1441_2015-05-02_5_6,8,1.8253144629422753
1441_2015-05-02_6_1,5,3.068347102733566
1441_2015-05-02_6_2,3,2.5288629064114803
1441_2015-05-02_6_3,13,7.520315586680383
1441_2015-05-02_6_4,7,2.2288944681118124
1441_2015-05-02_6_5,8,1.4201572277703591
1441_2015-05-02_6_6,7,1.7688811656090624
1441_2015-05-02_7_1,3,3.04072428613539
1441_2015-05-02_7_2,13,7.906141483448609
1441_2015-05-02_7_3,7,2.5528606219374903
1441_2015-05-02_7_4,8,1.6936902583265225
1441_2015-05-02_7_5,7,1.999852637243308
1441_2015-05-02_7_6,4,3.721212599789225
1441_2015-05-02_8_1,13,7.895350069112968
1441_2015-05-02_8_2,7,2.5447263035796555
1441_2015-05-02_8_3,8,1.6868600400997096
1441_2015-05-02_8_4,7,1.9940856114198913
1441_2015-05-02_8_5,4,3.716342806545282
1441_2015-05-02_8_6,1,1.9198654235443602
1441_2015-05-02_9_1,7,3.8973747033403097
1441_2015-05-02_9_2,8,2.7064368097309766
1441_2015-05-02_9_3,7,2.8501834534901325
1441_2015-05-02_9_4,4,4.439157362956961
1441_2015-05-02_9_5,1,2.5301974160950826
1441_2015-05-02_9_6,1,1.421263460207792
1441_2015-05-02_10_1,8,3.5285440904487935
1441_2015-05-02_10_2,7,3.4698270929980635
1441_2015-05-02_10_3,4,4.95941547353815
1441_2015-05-02_10_4,1,2.969420737394414
1441_2015-05-02_10_5,1,1.792091733241079
1441_2015-05-02_10_6,2,1.7975301669394725
1441_2015-05-02_11_1,7,4.654531014632009
1441_2015-05-02_11_2,4,5.852278885955374
1441_2015-05-02_11_3,1,3.7189960164498728
1441_2015-05-02_11_4,1,2.4248197272264163
1441_2015-05-02_11_5,2,2.3316192901111727
1441_2015-05-02_11_6,3,1.4809605016478762
1441_2015-05-02_12_1,4,6.473617481385968
1441_2015-05-02_12_2,1,4.187209270708704
1441_2015-05-02_12_3,1,2.8178279807297204
1441_2015-05-02_12_4,2,2.663286975693167
1441_2015-05-02_12_5,3,1.760832309686827
1441_2015-05-02_12_6,6,2.0435560384991365
1441_2015-05-02_13_1,1,3.5320644164075277
1441_2015-05-02_13_2,1,2.3242403644570087
1441_2015-05-02_13_3,2,2.2490815211276165
1441_2015-05-02_13_4,3,1.4113947737481571
1441_2015-05-02_13_5,6,1.7488302282033612
1441_2015-05-02_13_6,5,2.228680040190302
1441_2015-05-02_14_1,1,1.6538264639543536
1441_2015-05-02_14_2,2,1.744138355900715
1441_2015-05-02_14_3,3,0.9878093407914856
1441_2015-05-02_14_4,6,1.3916543418980916
1441_2015-05-02_14_5,5,1.9276346285751047
1441_2015-05-02_14_6,11,4.62901311781211
1441_2015-05-02_15_1,2,1.5711026976256286
1441_2015-05-02_15_2,3,0.8575365267478232
1441_2015-05-02_15_3,6,1.2824261696121229
1441_2015-05-02_15_4,5,1.8355953717223161
1441_2015-05-02_15_5,11,4.5515139387081
1441_2015-05-02_15_6,24,4.259405092714316
1441_2015-05-02_16_1,3,0.9709722808125059
1441_2015-05-02_16_2,6,1.3677777839132255
1441_2015-05-02_16_3,5,1.9071083152939403
1441_2015-05-02_16_4,11,4.6117136199222415
1441_2015-05-02_16_5,24,4.3100240184541025
1441_2015-05-02_16_6,38,5.366845219661316
1441_2015-05-02_17_1,6,1.90393802265731
1441_2015-05-02_17_2,5,2.3101914684145193
1441_2015-05-02_17_3,11,4.949103882815536
1441_2015-05-02_17_4,24,4.5936424347145755
1441_2015-05-02_17_5,38,5.604845295165669
1441_2015-05-02_17_6,24,5.6576793020058656
1441_2015-05-02_18_1,5,3.391186891708416
1441_2015-05-02_18_2,11,5.760837923718402
1441_2015-05-02_18_3,24,5.272121337799402
1441_2015-05-02_18_4,38,6.174039072479507
1441_2015-05-02_18_5,24,6.133418814468445
