,history,ys
1077_2015-05-01_0_1,21,9.58948471659788
1077_2015-05-01_0_2,14,-3.084903948012311
1077_2015-05-01_0_3,7,-6.75229171794534
1077_2015-05-01_0_4,5,-7.652715479784675
1077_2015-05-01_0_5,17,0.9207513951767794
1077_2015-05-01_0_6,73,52.25242384870042
1077_2015-05-01_1_1,14,4.869081306928052
1077_2015-05-01_1_2,7,-0.13084050598956765
1077_2015-05-01_1_3,5,-1.741386030441035
1077_2015-05-01_1_4,17,6.4517561179114296
1077_2015-05-01_1_5,73,57.57788419325421
1077_2015-05-01_1_6,168,129.71500872648178
1077_2015-05-01_2_1,7,5.847643722663932
1077_2015-05-01_2_2,5,2.9919456842233245
1077_2015-05-01_2_3,17,10.522386673358739
1077_2015-05-01_2_4,73,61.29441616996924
1077_2015-05-01_2_5,168,133.2409693832102
1077_2015-05-01_2_6,213,176.6545472297065
1077_2015-05-01_3_1,5,3.7176988633894013
1077_2015-05-01_3_2,17,11.077446868896175
1077_2015-05-01_3_3,73,61.75867647679861
1077_2015-05-01_3_4,168,133.6567585024334
1077_2015-05-01_3_5,213,177.0442934962398
1077_2015-05-01_3_6,165,129.03061436392898
1077_2015-05-01_4_1,17,11.862137438147727
1077_2015-05-01_4_2,73,62.342612757859584
1077_2015-05-01_4_3,168,134.1339308374312
1077_2015-05-01_4_4,213,177.46449840384935
1077_2015-05-01_4_5,165,129.42023576865614
1077_2015-05-01_4_6,126,104.34252345494393
1077_2015-05-01_5_1,73,65.41778713764589
1077_2015-05-01_5_2,168,136.37217680706593
1077_2015-05-01_5_3,213,179.2577039452958
1077_2015-05-01_5_4,165,130.97602087798413
1077_2015-05-01_5_5,126,105.77088710509373
1077_2015-05-01_5_6,117,108.54356074298636
1077_2015-05-01_6_1,168,140.8318250797495
1077_2015-05-01_6_2,213,182.44509363652355
1077_2015-05-01_6_3,165,133.4868996509959
1077_2015-05-01_6_4,126,107.92087214238656
1077_2015-05-01_6_5,117,110.49985925250087
1077_2015-05-01_6_6,135,114.75317029213093
1077_2015-05-01_7_1,213,198.20235462620735
1077_2015-05-01_7_2,165,144.5801785444449
1077_2015-05-01_7_3,126,116.5340522439109
1077_2015-05-01_7_4,117,117.78989539567907
1077_2015-05-01_7_5,135,121.3329425720425
1077_2015-05-01_7_6,138,118.07890981611844
1077_2015-05-01_8_1,165,153.06530959496146
1077_2015-05-01_8_2,126,122.4326873789234
1077_2015-05-01_8_3,117,122.3130496888868
1077_2015-05-01_8_4,135,125.12215065249279
1077_2015-05-01_8_5,138,121.47397264916721
1077_2015-05-01_8_6,120,122.69991250503207
1077_2015-05-01_9_1,126,129.2121135977542
1077_2015-05-01_9_2,117,126.97596717695983
1077_2015-05-01_9_3,135,128.65940412474282
1077_2015-05-01_9_4,138,124.41043027308375
1077_2015-05-01_9_5,120,125.31352349271737
1077_2015-05-01_9_6,107,109.46389973784581
1077_2015-05-01_10_1,117,125.16558665932725
1077_2015-05-01_10_2,135,127.42544271853052
1077_2015-05-01_10_3,138,123.48308078986055
1077_2015-05-01_10_4,120,124.5498783365887
1077_2015-05-01_10_5,107,108.78830693582644
1077_2015-05-01_10_6,86,91.7780190923791
1077_2015-05-01_11_1,135,122.85346470134212
1077_2015-05-01_11_2,138,120.39086701836223
1077_2015-05-01_11_3,120,122.2449380616666
1077_2015-05-01_11_4,107,106.90391291692164
1077_2015-05-01_11_5,86,90.12014926839569
1077_2015-05-01_11_6,133,116.9351315909199
1077_2015-05-01_12_1,138,127.15387471829666
1077_2015-05-01_12_2,120,126.78855836668421
1077_2015-05-01_12_3,107,110.2664532422512
1077_2015-05-01_12_4,86,92.85131544018977
1077_2015-05-01_12_5,133,119.32545576010196
1077_2015-05-01_12_6,178,157.6315519072526
1077_2015-05-01_13_1,120,132.79864958501034
1077_2015-05-01_13_2,107,114.28081349630372
1077_2015-05-01_13_3,86,95.80321853721566
1077_2015-05-01_13_4,133,121.70875378908684
1077_2015-05-01_13_5,178,159.70679259889903
1077_2015-05-01_13_6,171,165.68124083466373
