,history,ys
1480_2015-05-01_0_1,9,8.413806771692819
1480_2015-05-01_0_2,12,7.561197730126218
1480_2015-05-01_0_3,9,7.228704950930941
1480_2015-05-01_0_4,8,9.144366264757704
1480_2015-05-01_0_5,12,10.90815997228877
1480_2015-05-01_0_6,24,20.016649799987654
1480_2015-05-01_1_1,12,7.884242010062336
1480_2015-05-01_1_2,9,7.533015267167705
1480_2015-05-01_1_3,8,9.435498129162218
1480_2015-05-01_1_4,12,11.190021323871944
1480_2015-05-01_1_5,24,20.29198961808401
1480_2015-05-01_1_6,27,21.90425900467718
1480_2015-05-01_2_1,9,9.445421229963664
1480_2015-05-01_2_2,8,11.171090543576069
1480_2015-05-01_2_3,12,12.801235284961924
1480_2015-05-01_2_4,24,21.81570978353517
1480_2015-05-01_2_5,27,23.366431317204917
1480_2015-05-01_2_6,23,22.731406197552644
1480_2015-05-01_3_1,8,10.979673841671765
1480_2015-05-01_3_2,12,12.632063242529709
1480_2015-05-01_3_3,24,21.662185553017018
1480_2015-05-01_3_4,27,23.22391444808399
1480_2015-05-01_3_5,23,22.596632436591143
1480_2015-05-01_3_6,15,15.717203782813193
1480_2015-05-01_4_1,12,11.408851272111132
1480_2015-05-01_4_2,24,20.601955385090474
1480_2015-05-01_4_3,27,22.278332178558884
1480_2015-05-01_4_4,23,21.731698327222976
1480_2015-05-01_4_5,15,14.909001242908573
1480_2015-05-01_4_6,11,7.611882474609036
1480_2015-05-01_5_1,24,20.837008778927068
1480_2015-05-01_5_2,27,22.478967031389317
1480_2015-05-01_5_3,23,21.90812183588912
1480_2015-05-01_5_4,15,15.068393502363584
1480_2015-05-01_5_5,11,7.759294211740727
1480_2015-05-01_5_6,7,8.444004626210734
1480_2015-05-01_6_1,27,23.705944254668715
1480_2015-05-01_6_2,23,22.942159354073777
1480_2015-05-01_6_3,15,15.966709823463088
1480_2015-05-01_6_4,11,8.56213881138941
1480_2015-05-01_6_5,7,9.179690376331482
1480_2015-05-01_6_6,5,7.956292034402788
1480_2015-05-01_7_1,23,24.194337004459097
1480_2015-05-01_7_2,15,17.010466794986986
1480_2015-05-01_7_3,11,9.459284768707477
1480_2015-05-01_7_4,7,9.973704373303033
1480_2015-05-01_7_5,5,8.677758739867093
1480_2015-05-01_7_6,10,8.769386889886183
1480_2015-05-01_8_1,15,16.564194612001568
1480_2015-05-01_8_2,11,9.09085899476666
1480_2015-05-01_8_3,7,9.660038689859178
1480_2015-05-01_8_4,5,8.40261343274068
1480_2015-05-01_8_5,10,8.521338382984068
1480_2015-05-01_8_6,11,11.4194112328646
1480_2015-05-01_9_1,11,8.515004650560801
1480_2015-05-01_9_2,7,9.188687041366435
1480_2015-05-01_9_3,5,8.004772878944378
1480_2015-05-01_9_4,10,8.175208360860918
1480_2015-05-01_9_5,11,11.109656473097983
1480_2015-05-01_9_6,7,7.795732043944119
1480_2015-05-01_10_1,7,10.091705164236767
1480_2015-05-01_10_2,5,8.738265776137633
1480_2015-05-01_10_3,10,8.789450930151826
1480_2015-05-01_10_4,11,11.640013814754594
1480_2015-05-01_10_5,7,8.267081191483252
1480_2015-05-01_10_6,6,7.753493794192879
1480_2015-05-01_11_1,5,7.62763305737478
1480_2015-05-01_11_2,10,7.8935455067773095
1480_2015-05-01_11_3,11,10.89515548803906
1480_2015-05-01_11_4,7,7.6284751092673915
1480_2015-05-01_11_5,6,7.189629709648738
1480_2015-05-01_11_6,7,8.34786179920398
1480_2015-05-01_12_1,10,6.959256479650158
1480_2015-05-01_12_2,11,10.146220926405691
1480_2015-05-01_12_3,7,7.009925681331476
1480_2015-05-01_12_4,6,6.66279808804264
1480_2015-05-01_12_5,7,7.885548049765798
1480_2015-05-01_12_6,8,6.006576215765353
1480_2015-05-01_13_1,11,11.217488747724884
1480_2015-05-01_13_2,7,7.863758437385501
1480_2015-05-01_13_3,6,7.36367907095409
1480_2015-05-01_13_4,7,8.478837035336166
1480_2015-05-01_13_5,8,6.524180837632297
1480_2015-05-01_13_6,23,5.475640995933974
1480_2015-05-01_14_1,7,7.787770115136189
1480_2015-05-01_14_2,6,7.303430860450238
1480_2015-05-01_14_3,7,8.429660992797825
1480_2015-05-01_14_4,8,6.48279337011094
1480_2015-05-01_14_5,23,5.43973231068999
1480_2015-05-01_14_6,2,5.96522987922489
1480_2015-05-01_15_1,6,7.030258478169028
1480_2015-05-01_15_2,7,8.214114288514011
1480_2015-05-01_15_3,8,6.307782660387758
1480_2015-05-01_15_4,23,5.293236121689963
1480_2015-05-01_15_5,2,5.838791890866834
1480_2015-05-01_15_6,10,6.39827295998348
1480_2015-05-01_16_1,7,7.8592997773198165
1480_2015-05-01_16_2,8,6.0290573423789695
1480_2015-05-01_16_3,23,5.068034697749766
1480_2015-05-01_16_4,2,5.651241149886848
1480_2015-05-01_16_5,10,6.237207136795227
1480_2015-05-01_16_6,17,8.556208710691406
1480_2015-05-01_17_1,8,5.734973386755069
1480_2015-05-01_17_2,23,4.837963830038985
1480_2015-05-01_17_3,2,5.466199400772404
1480_2015-05-01_17_4,10,6.083840526297518
1480_2015-05-01_17_5,17,8.425123587866185
1480_2015-05-01_17_6,12,10.18443039925113
1480_2015-05-01_18_1,23,5.608679075138342
1480_2015-05-01_18_2,2,6.066859272359687
1480_2015-05-01_18_3,10,6.56487731824331
1480_2015-05-01_18_4,17,8.822013118290187
1480_2015-05-01_18_5,12,10.522127584431951
1480_2015-05-01_18_6,16,13.953545718468
1480_2015-05-01_19_1,2,11.953176012573365
1480_2015-05-01_19_2,10,11.136162223118506
1480_2015-05-01_19_3,17,12.468257322512702
1480_2015-05-01_19_4,12,13.517664327689278
1480_2015-05-01_19_5,16,16.491350480725867
1480_2015-05-01_19_6,20,17.862456595630494
1480_2015-05-01_20_1,10,7.783904695105663
1480_2015-05-01_20_2,17,9.873504599403427
1480_2015-05-01_20_3,12,11.455767685734786
1480_2015-05-01_20_4,16,14.80428424524709
1480_2015-05-01_20_5,20,16.43906004672057
1480_2015-05-01_20_6,15,15.548350506849511
1480_2015-05-01_21_1,17,10.616496369120862
1480_2015-05-01_21_2,12,12.029091971365522
1480_2015-05-01_21_3,16,15.258258340056274
1480_2015-05-01_21_4,20,16.809078873428227
1480_2015-05-01_21_5,15,15.859312077114746
1480_2015-05-01_21_6,13,15.862833639643195
1480_2015-05-01_22_1,12,14.1602394154781
1480_2015-05-01_22_2,16,16.89798889583401
1480_2015-05-01_22_3,20,18.103129199634715
1480_2015-05-01_22_4,15,16.910198375232135
1480_2015-05-01_22_5,13,16.74266934808569
1480_2015-05-01_22_6,30,19.214407132061567
1480_2015-05-01_23_1,16,16.179632548311766
1480_2015-05-01_23_2,20,17.55191712974833
1480_2015-05-01_23_3,15,16.476561564809366
1480_2015-05-01_23_4,13,16.391739236962458
1480_2015-05-01_23_5,30,18.921655970188336
1480_2015-05-01_23_6,11,12.747730512250337
1480_2015-05-02_0_1,20,17.49240310396382
1480_2015-05-02_0_2,15,16.431011585770136
1480_2015-05-02_0_3,13,16.356012066904192
1480_2015-05-02_0_4,30,18.892838519373477
1480_2015-05-02_0_5,11,12.7237736127001
1480_2015-05-02_0_6,15,15.530944715486008
1480_2015-05-02_1_1,15,17.258934998823044
1480_2015-05-02_1_2,13,16.988152089890697
1480_2015-05-02_1_3,30,19.38725752490505
1480_2015-05-02_1_4,11,13.121314679928195
1480_2015-05-02_1_5,15,15.860338277556231
1480_2015-05-02_1_6,11,17.205106723121297
1480_2015-05-02_2_1,13,16.24474477913361
1480_2015-05-02_2_2,30,18.82093604440613
1480_2015-05-02_2_3,11,12.679561679620342
1480_2015-05-02_2_4,15,15.506211238745493
1480_2015-05-02_2_5,11,16.912619001665856
1480_2015-05-02_2_6,24,21.46090101483675
1480_2015-05-02_3_1,30,17.75635547720931
1480_2015-05-02_3_2,11,11.870313309229639
1480_2015-05-02_3_3,15,14.876572620240164
1480_2015-05-02_3_4,11,16.409324350815368
1480_2015-05-02_3_5,24,21.04648133849529
1480_2015-05-02_3_6,18,21.99854682872341
1480_2015-05-02_4_1,11,15.875848399681361
1480_2015-05-02_4_2,15,17.915222390290264
1480_2015-05-02_4_3,11,18.76783261816265
1480_2015-05-02_4_4,24,22.926553612503053
1480_2015-05-02_4_5,18,23.54206973430433
1480_2015-05-02_4_6,13,21.402014547007333
1480_2015-05-02_5_1,15,16.32439773888026
1480_2015-05-02_5_2,11,17.563337374040188
1480_2015-05-02_5_3,24,21.993816193309613
1480_2015-05-02_5_4,18,22.80049653016323
1480_2015-05-02_5_5,13,20.794913227941972
1480_2015-05-02_5_6,12,17.770676563702274
1480_2015-05-02_6_1,11,17.132337131274713
1480_2015-05-02_6_2,24,21.668080488864362
1480_2015-05-02_6_3,18,22.54880763710402
1480_2015-05-02_6_4,13,20.595311518462527
1480_2015-05-02_6_5,12,17.607714876822207
1480_2015-05-02_6_6,17,13.898496053758144
1480_2015-05-02_7_1,24,19.677262353448505
1480_2015-05-02_7_2,18,21.046828880315992
1480_2015-05-02_7_3,13,19.43719971244562
1480_2015-05-02_7_4,12,16.691491406521727
1480_2015-05-02_7_5,17,13.152425637629165
1480_2015-05-02_7_6,14,12.405967709252277
1480_2015-05-02_8_1,18,22.446950672634053
1480_2015-05-02_8_2,13,20.49177799849874
1480_2015-05-02_8_3,12,17.50300214815246
1480_2015-05-02_8_4,17,13.792953967297478
1480_2015-05-02_8_5,14,12.926220799922252
1480_2015-05-02_8_6,23,13.157866117649258
